,name,orcid,link,title,date,journal
27,Wacław Jan Bąk,https://orcid.org/0000-0001-8629-6292,https://doi.org/10.1016/j.paid.2019.01.034,"Mindfulness as a mediator of the relationship between trait anxiety, attentional control and cognitive failures. A multimodel inference approach",2019,Personality and Individual Differences
28,Wacław Jan Bąk,https://orcid.org/0000-0001-8629-6292,empty,Emocjonalne konsekwencje rozbieżności w systemie Ja - moderująca rola poczucia humoru,2018,Przegląd Naukowo-Metodyczny Edukacja dla bezpieczeństwa
29,Agata Patrycja Błachnio,https://orcid.org/0000-0002-2384-2396,https://doi.org/10.1002/ijop.12790,Measurement invariance of the Phubbing Scale across 20 countries,2021-12,International Journal of Psychology
30,Agata Patrycja Błachnio,https://orcid.org/0000-0002-2384-2396,https://doi.org/10.1080/07420528.2020.1851703,"Relationships between morningness, Big Five personality traits, and problematic Internet use in young adult university students: mediating role of depression",2021-02-01,Chronobiology International
31,Agata Patrycja Błachnio,https://orcid.org/0000-0002-2384-2396,https://doi.org/10.1111/sjop.12534,"Don't cheat, be happy. Self‐control, self‐beliefs, and satisfaction with life in academic honesty: A cross‐sectional study in Poland",2019-06,Scandinavian Journal of Psychology
32,Agata Patrycja Błachnio,https://orcid.org/0000-0002-2384-2396,https://doi.org/10.1016/j.psychres.2017.11.012,"Facebook intrusion, fear of missing out, narcissism, and life satisfaction: A cross-sectional study",2018,Psychiatry Research
33,Agata Patrycja Błachnio,https://orcid.org/0000-0002-2384-2396,https://doi.org/10.1016/j.trf.2018.03.015,Factors influencing intentions to text while driving among Polish drivers,2018,Transportation Research Part F: Traffic Psychology and Behaviour
34,Agata Patrycja Błachnio,https://orcid.org/0000-0002-2384-2396,https://doi.org/10.1007/s11126-017-9526-7,Social Workers’ Perceptions of the Association Between Role Playing Games and Psychopathology,2018,Psychiatric Quarterly
35,Agata Patrycja Błachnio,https://orcid.org/0000-0002-2384-2396,https://doi.org/10.1080/13674676.2018.1504904,"The relations of gratitude to religiosity, well-being, and personality",2018,"Mental Health, Religion and Culture"
36,Agata Patrycja Błachnio,https://orcid.org/0000-0002-2384-2396,https://doi.org/10.1016/j.jth.2018.04.001,The role of beliefs in the use of hands-free and handheld mobile phones while driving,2018,Journal of Transport and Health
37,Agata Patrycja Błachnio,https://orcid.org/0000-0002-2384-2396,https://doi.org/10.1016/j.psychres.2017.08.044,"Association between physiological oscillations in self-esteem, narcissism and internet addiction: A cross-sectional study",2017,Psychiatry Research
38,Agata Patrycja Błachnio,https://orcid.org/0000-0002-2384-2396,https://doi.org/10.1016/j.chb.2016.11.037,"The role of personality traits in Facebook and Internet addictions: A study on Polish, Turkish, and Ukrainian samples",2017,Computers in Human Behavior
39,Agata Patrycja Błachnio,https://orcid.org/0000-0002-2384-2396,https://doi.org/10.1016/j.psychres.2017.03.022,"Type D personality, stress coping strategies and self-efficacy as predictors of Facebook intrusion",2017,Psychiatry Research
40,Paweł Jan Brudek,https://orcid.org/0000-0003-0251-9415,https://doi.org/10.12740/pp/120790,Polish Version of Lars Tornstam’s Gerotranscendence Scale Type 2 (GST2-PL),2021-12-31,Psychiatria Polska
41,Paweł Jan Brudek,https://orcid.org/0000-0003-0251-9415,https://doi.org/10.1017/s0144686x21001689,Relationship between self-assessed health and life satisfaction in older adults: the moderating role of ego-resiliency,2021-11-15,Ageing and Society
42,Paweł Jan Brudek,https://orcid.org/0000-0003-0251-9415,https://doi.org/10.1515/humor-2020-0117,Gerotranscendence and humor styles: the mediating role of generativity and wisdom,2021-08-26,HUMOR
43,Paweł Jan Brudek,https://orcid.org/0000-0003-0251-9415,https://doi.org/10.1177/0030222819837778,Wisdom as the Mediator in the Relationships Between Meaning in Life and Attitude Toward Death,2021-05-10,OMEGA - Journal of Death and Dying
44,Paweł Jan Brudek,https://orcid.org/0000-0003-0251-9415,https://doi.org/10.25167/ff/1861,Polish Adaptation of Marital Satisfaction Questionnaire For Older Persons (MSQFOP),2021-01-13,Family Forum
45,Paweł Jan Brudek,https://orcid.org/0000-0003-0251-9415,https://doi.org/10.1080/07481187.2019.1609136,Wisdom as the mediator in the relationships between religious meaning system and attitude toward death among older adults,2020-12-01,Death Studies
46,Paweł Jan Brudek,https://orcid.org/0000-0003-0251-9415,https://doi.org/10.1080/10508619.2018.1556061,When Meaning Matters: Coping Mediates the Relationship of Religiosity and Illness Appraisal with Well-being in Older Cancer Patients,2019,The International Journal for the Psychology of Religion
47,Paweł Jan Brudek,https://orcid.org/0000-0003-0251-9415,https://doi.org/10.25167/ff/2018/25-40,Osobowościowe uwarunkowania poczucia własnej godności osób w okresie późnej dorosłości,2019-01-09,Family Forum
48,Paweł Jan Brudek,https://orcid.org/0000-0003-0251-9415,https://doi.org/10.17951/j.2018.31.2.285-299,Temperamental Traits and Types of Coping Styles as Predictors of Burnout Among Psychiatric Nurses,2019-01-09,"Annales Universitatis Mariae Curie-Skłodowska, sectio J, Paedagogia-Psychologia"
49,Joanna Barbara Chwaszcz,https://orcid.org/0000-0001-7068-4696,https://doi.org/10.3390/rel12030182,Personal Resources and Spiritual Change among Participants’ Hostilities in Ukraine: The Mediating Role of Posttraumatic Stress Disorder and Turn to Religion,2021-03,Religions
50,Andrzej Cudo,https://orcid.org/0000-0001-7424-8576,https://doi.org/10.1016/j.comppsych.2020.152222,Generalized anxiety and depressive symptoms in various age groups during the COVID-19 lockdown in Poland. Specific predictors and differences in symptoms severity,2021,Comprehensive Psychiatry
51,Andrzej Cudo,https://orcid.org/0000-0001-7424-8576,https://doi.org/10.1177/0894439320985773,The Mediating Role of Positive Orientation and Hope of Success in the Relationship Between Perceived Social Support and Facebook Intrusion,2021,Social Science Computer Review
52,Andrzej Cudo,https://orcid.org/0000-0001-7424-8576,https://doi.org/10.1007/s12144-021-01374-7,"The relations between Facebook intrusion, emotional functioning, and health problems",2021,Current Psychology
53,Andrzej Cudo,https://orcid.org/0000-0001-7424-8576,https://doi.org/10.1016/j.compedu.2021.104286,Social anxiety and social skills via problematic smartphone use for predicting somatic symptoms and academic performance at primary school,2021-11,Computers & Education
54,Andrzej Cudo,https://orcid.org/0000-0001-7424-8576,https://doi.org/10.3390/ijerph18126316,The Role of Motor Imagery in Predicting Motor Skills in Young Male Soccer Players,2021-06-10,International Journal of Environmental Research and Public Health
55,Andrzej Cudo,https://orcid.org/0000-0001-7424-8576,https://doi.org/10.1080/07420528.2020.1851703,"Relationships between morningness, Big Five personality traits, and problematic Internet use in young adult university students: mediating role of depression",2021-02-01,Chronobiology International
56,Andrzej Cudo,https://orcid.org/0000-0001-7424-8576,https://doi.org/10.1089/cyber.2019.0252,Problematic Facebook Use and Problematic Video Gaming among Female and Male Gamers,2020,"Cyberpsychology, Behavior, and Social Networking"
57,Andrzej Cudo,https://orcid.org/0000-0001-7424-8576,https://doi.org/10.1038/s41598-020-59222-w,The effects of handedness on sensorimotor rhythm desynchronization and motor-imagery BCI control,2020,Scientific Reports
58,Andrzej Cudo,https://orcid.org/0000-0001-7424-8576,https://doi.org/10.1016/j.jad.2020.07.056,"The relations between childhood maltreatment, shame, guilt, depression and suicidal ideation in inpatient adolescents",2020,Journal of Affective Disorders
59,Andrzej Cudo,https://orcid.org/0000-0001-7424-8576,https://doi.org/10.5709/acp-0301-1,"The relationship between problematic video gaming, problematic facebook use, and self-control dimensions among female and male gamers",2020,Advances in Cognitive Psychology
60,Andrzej Cudo,https://orcid.org/0000-0001-7424-8576,https://doi.org/10.3390/jcm9123921,The Relationship between Problematic Facebook Use and Early Maladaptive Schemas,2020-12-03,Journal of Clinical Medicine
61,Andrzej Cudo,https://orcid.org/0000-0001-7424-8576,https://doi.org/10.1371/journal.pone.0237610,Problematic Facebook use and problematic video gaming as mediators of relationship between impulsivity and life satisfaction among female and male gamers,2020-08-18,PLOS ONE
62,Andrzej Cudo,https://orcid.org/0000-0001-7424-8576,https://doi.org/10.1007/s11126-019-09683-8,Dysfunction of Self-Control in Facebook Addiction: Impulsivity Is the Key,2020-03-26,Psychiatric Quarterly
63,Andrzej Cudo,https://orcid.org/0000-0001-7424-8576,https://doi.org/10.1007/s11126-019-09685-6,The Role of Depression and Self-Esteem in Facebook Intrusion and Gaming Disorder among Young Adult Gamers,2020-03-25,Psychiatric Quarterly
64,Andrzej Cudo,https://orcid.org/0000-0001-7424-8576,https://doi.org/10.12740/pp/82194,Cognitive functions in Internet addiction – a review,2019,Psychiatria Polska
65,Andrzej Cudo,https://orcid.org/0000-0001-7424-8576,https://doi.org/10.5709/acp-0257-6,The impact of facebook use and facebook intrusion on cognitive control: Effect in proactive and reactive control,2019,Advances in Cognitive Psychology
66,Andrzej Cudo,https://orcid.org/0000-0001-7424-8576,https://doi.org/10.5114/ppn.2019.89136,The relationship between problematic internet use and the need for cognitive closure,2019,Postepy Psychiatrii i Neurologii
67,Andrzej Cudo,https://orcid.org/0000-0001-7424-8576,https://doi.org/10.1016/j.psychres.2018.12.086,"The role of depression, personality, and future time perspective in internet addiction in adolescents and emerging adults",2019,Psychiatry Research
68,Andrzej Cudo,https://orcid.org/0000-0001-7424-8576,https://doi.org/10.1371/journal.pone.0226213,"Personal distress as a mediator between self-esteem, self-efficacy, loneliness and problematic video gaming in female and male emerging adult gamers",2019-12-10,PLOS ONE
69,Andrzej Cudo,https://orcid.org/0000-0001-7424-8576,https://doi.org/10.1089/cyber.2018.0014,Problematic Video Gaming and Problematic Internet Use among Polish Young Adults,2018,"Cyberpsychology, Behavior, and Social Networking"
70,Andrzej Cudo,https://orcid.org/0000-0001-7424-8576,https://doi.org/10.3389/fnhum.2018.00320,The Effects of Arousal and Approach Motivated Positive Affect on Cognitive Control. An ERP Study,2018,Frontiers in Human Neuroscience
71,Monika Dacka,https://orcid.org/0000-0001-7029-7696,https://doi.org/10.4467/20843879pr.21.002.14116,Nastoletnie macierzyństwo wyzwaniem współczesnych czasów,2021,Psychologia Rozwojowa
72,Monika Dacka,https://orcid.org/0000-0001-7029-7696,https://doi.org/10.17951/j.2021.34.3.221-232,Characterization of Chronic Fatigue in Polish Men Aged 13–24,2021-12-23,"Annales Universitatis Mariae Curie-Skłodowska, sectio J – Paedagogia-Psychologia"
73,Monika Dacka,https://orcid.org/0000-0001-7029-7696,https://doi.org/10.17951/j.2021.34.3.181-198,Death as a Difficult Event in a Child’s Life,2021-12-23,"Annales Universitatis Mariae Curie-Skłodowska, sectio J – Paedagogia-Psychologia"
74,Tomasz Jankowski,https://orcid.org/0000-0002-0636-3051,https://doi.org/10.1007/s12671-020-01314-9,Effects of Brief Mindfulness Meditation on Attention Switching,2020,Mindfulness
75,Tomasz Jankowski,https://orcid.org/0000-0002-0636-3051,https://doi.org/10.1027/1015-5759/a000603,Is Future Time Perspective Multidimensional?: The Future Time Perspective Scale in a Polish Sample,2020,European Journal of Psychological Assessment
76,Tomasz Jankowski,https://orcid.org/0000-0002-0636-3051,https://doi.org/10.1016/j.paid.2019.01.034,"Mindfulness as a mediator of the relationship between trait anxiety, attentional control and cognitive failures. A multimodel inference approach",2019,PERSONALITY AND INDIVIDUAL DIFFERENCES
77,Tomasz Jankowski,https://orcid.org/0000-0002-0636-3051,https://doi.org/10.5709/acp-0259-4,"The Relationship Between Mindfulness, Cognitive Intrusions, and Recollection: An ERP study",2019,Advances in Cognitive Psychology
78,Tomasz Jankowski,https://orcid.org/0000-0002-0636-3051,https://doi.org/10.3389/fnhum.2018.00087,Eye Movement Correlates of Expertise in Visual Arts,2018,Frontiers in Human Neuroscience
79,Tomasz Jankowski,https://orcid.org/0000-0002-0636-3051,https://doi.org/10.1007/s11482-017-9508-9,Positive orientation - a common base for hedonistic and eudemonistic happiness?,2018,Applied Research in Quality of Life
80,Tomasz Jankowski,https://orcid.org/0000-0002-0636-3051,https://doi.org/10.3389/fpsyg.2018.02078,"What is the structure of time? : a study on time perspective in the United States, Poland, and Nigeria",2018,Frontiers in Psychology
81,Paweł Kot,https://orcid.org/0000-0003-1471-1228,https://doi.org/10.18290/pepsi-2020-0002,Psychosocial Aspects of Employee Control with the Use of Modern Technologies,2021-02-24,Journal for Perspectives of Economic Political and Social Integration
82,Karolina Elżbieta Krzysztofik,https://orcid.org/0000-0001-6160-9600,https://doi.org/10.31743/recl.6056,Scope and Exercise of the Exclusive Competences of the Member States of the European Union,2020-12-11,Review of European and Comparative Law
83,Dorota Krystyna Kuncewicz,https://orcid.org/0000-0002-9717-7333,https://doi.org/10.1075/ni.17080.kun,Stability of hidden stories,2019,Narrative Inquiry
84,Dorota Krystyna Kuncewicz,https://orcid.org/0000-0002-9717-7333,https://doi.org/10.17169/fqs-20.1.3005,Hidden Stories in Monologues,2019-01-27,Forum Qualitative Sozialforschung / Forum: Qualitative Social Research
85,Dorota Krystyna Kuncewicz,https://orcid.org/0000-0002-9717-7333,https://doi.org/10.18290/rh.2018.66.1-9,Na styku biografii i twórczości. Perspektywa psychologiczna,2018,Roczniki Humanistyczne
86,Dorota Krystyna Kuncewicz,https://orcid.org/0000-0002-9717-7333,https://doi.org/10.14656/pfp20180403,"Word in a relationship – someone’s, from somewhere, with something, in between",2018,Polskie Forum Psychologiczne
87,Dorota Krystyna Kuncewicz,https://orcid.org/0000-0002-9717-7333,https://doi.org/10.18290/rh.2017.65.1-10,Z szacunku do... Z doświadczeń badań transdyscyplinarnych,2017,Roczniki Humanistyczne
88,Jan Jerzy Kutnik,https://orcid.org/0000-0002-4476-7161,https://doi.org/10.1016/j.paid.2021.110815,Domains of intellectual humility: Self-esteem and narcissism as independent predictors,2021,Personality and Individual Differences
89,Jan Jerzy Kutnik,https://orcid.org/0000-0002-4476-7161,https://doi.org/10.24425/ppb.2020.134725,Self-standards in late adulthood. Perceived health as a moderator of the relationship between self-discrepancy and affect,2020,Polish Psychological Bulletin
90,Bogusława Halina Lachowska,https://orcid.org/0000-0002-6858-6314,https://doi.org/10.26444/aaem/82539,Satisfaction with interpersonal relations among employees of State Forests in Poland,2018,Annals of agricultural and environmental medicine : AAEM
91,Bogusława Halina Lachowska,https://orcid.org/0000-0002-6858-6314,https://doi.org/10.18290/rpsych.2017.20.4-5pl,"The results of the preliminary validation of the Polish version of the multiple stimulus types ambiguity tolerance scale,Wyniki wstȩpnej walidacji polskiej wersji skali tolerancji niejednoznaczności wielorakich typów bodźców",2017,Roczniki Psychologiczne
92,Bernadeta Lelonek-Kuleta,https://orcid.org/0000-0002-7844-3667,https://doi.org/10.1007/s10899-021-10015-4,"Online Gambling Activity, Pay-to-Win Payments, Motivation to Gamble and Coping Strategies as Predictors of Gambling Disorder Among e-sports Bettors",2021-12-10,Journal of Gambling Studies
93,Bernadeta Lelonek-Kuleta,https://orcid.org/0000-0002-7844-3667,https://doi.org/10.4309/jgi.2021.47.9,Gambling and retirement: A qualitative study of non-problem gambling in the course of life of women,2021-03-08,Journal of Gambling Issues
94,Bernadeta Lelonek-Kuleta,https://orcid.org/0000-0002-7844-3667,https://doi.org/10.1016/j.chb.2020.106592,Pay for play – Behavioural patterns of pay-to-win gaming,2021-02,Computers in Human Behavior
95,Bernadeta Lelonek-Kuleta,https://orcid.org/0000-0002-7844-3667,https://doi.org/10.32084/tekapr.2020.13.2-29,Psychological and Legal Aspects of Using Loot Boxes,2020,Teka Komisji Prawniczej PAN Oddział w Lublinie
96,Bernadeta Lelonek-Kuleta,https://orcid.org/0000-0002-7844-3667,https://doi.org/10.1177/0004865819890379,Problem gambling among male Polish prisoners: A study of prevalence and psychosocial factors,2020-06-05,Australian & New Zealand Journal of Criminology
97,Bernadeta Lelonek-Kuleta,https://orcid.org/0000-0002-7844-3667,https://doi.org/10.4309/jgi.2020.44.7,Gambling in Prisons – A Nationwide Polish Study of Sentenced Men,2020-05-25,Journal of Gambling Issues
98,Bernadeta Lelonek-Kuleta,https://orcid.org/0000-0002-7844-3667,https://doi.org/10.3390/ijerph17020404,The Prevalence of E-Gambling and of Problem E-Gambling in Poland,2020-01-08,International Journal of Environmental Research and Public Health
99,Bernadeta Lelonek-Kuleta,https://orcid.org/0000-0002-7844-3667,https://doi.org/10.1089/cyber.2018.0731,Cross-Cultural Validation of the Compulsive Internet Use Scale in Four Forms and Eight Languages,2019,"Cyberpsychology, Behavior, and Social Networking"
100,Bernadeta Lelonek-Kuleta,https://orcid.org/0000-0002-7844-3667,https://doi.org/10.3390/ijerph15061213,Measurement invariance of the short version of the problematic mobile phone use questionnaire (PMPUQ-SV) across eight languages,2018,International Journal of Environmental Research and Public Health
101,Bernadeta Lelonek-Kuleta,https://orcid.org/0000-0002-7844-3667,https://doi.org/10.3390/ijerph15050987,"Personality traits, strategies for coping with stress and the level of internet addiction—A study of polish secondary-school students",2018,International Journal of Environmental Research and Public Health
102,Bernadeta Lelonek-Kuleta,https://orcid.org/0000-0002-7844-3667,empty,Robert ladouceur's cognitive-behavioural conception of therapy for pathological gamblers,2018,Psychoterapia
103,Bernadeta Lelonek-Kuleta,https://orcid.org/0000-0002-7844-3667,https://doi.org/10.1556/2006.6.2017.020,Self-reported dependence on mobile phones in young adults: A European cross-cultural empirical survey,2017,Journal of Behavioral Addictions
104,Mariola Halina Łaguna,https://orcid.org/0000-0001-6865-8587,https://doi.org/10.1111/apps.12288,Business Owner-Employees Contagion of Work-Related Affect and Employees’ Innovative Behavior in Small Firms,2020,Applied Psychology
105,Mariola Halina Łaguna,https://orcid.org/0000-0001-6865-8587,https://doi.org/10.13075/mp.5893.00959,"Factorial structure and preliminary validation of the psychological empowerment instrument among Polish nurses and midwives and the psychological empowerment instrument for patients,Struktura czynnikowa i wstępna walidacja kwestionariusza upodmiotowienia psychologicznego wśród Polskich pielęgniarek i położnych oraz kwestionariusza upodmiotowienia psychologicznego dla pacjentów",2020,Medycyna Pracy
106,Mariola Halina Łaguna,https://orcid.org/0000-0001-6865-8587,https://doi.org/10.1111/jasp.12704,Interventions stimulating prosocial helping behavior: A systematic review,2020,Journal of Applied Social Psychology
107,Mariola Halina Łaguna,https://orcid.org/0000-0001-6865-8587,https://doi.org/10.5964/ejop.v15i2.1632,Test of the bifactor model of job-related affective well-being,2019,Europe's Journal of Psychology
108,Mariola Halina Łaguna,https://orcid.org/0000-0001-6865-8587,https://doi.org/10.1177/0305735619861831,The role of affect in practicing a musical instrument: A systematic review of the literature,2019,Psychology of Music
109,Mariola Halina Łaguna,https://orcid.org/0000-0001-6865-8587,https://doi.org/10.1007/s10902-018-0065-1,"When I Feel My Business Succeeds, I Flourish: Reciprocal Relationships Between Positive Orientation, Work Engagement, and Entrepreneurial Success",2019,Journal of Happiness Studies
110,Mariola Halina Łaguna,https://orcid.org/0000-0001-6865-8587,https://doi.org/10.3390/ijerph16214201,Authentic Leadership and Employees’ Innovative Behaviour: A Multilevel Investigation in Three Countries,2019-10,International Journal of Environmental Research and Public Health
111,Mariola Halina Łaguna,https://orcid.org/0000-0001-6865-8587,https://doi.org/10.13075/mp.5893.00748,"Adaptation of the Conditions For Work Effectiveness Questionnaire II amongst Polish nurses and midwives,Adaptacja Kwestionariusza warunków efektywności pracy II w grupie polskich pielęgniarek i położnych",2018,Medycyna pracy
112,Mariola Halina Łaguna,https://orcid.org/0000-0001-6865-8587,https://doi.org/10.3389/fpsyg.2018.00791,Dimensions of Entrepreneurial Success: A Multilevel Study on Stakeholders of Micro-Enterprises,2018,Frontiers in Psychology
113,Mariola Halina Łaguna,https://orcid.org/0000-0001-6865-8587,https://doi.org/10.18290/rpsych.2018.21.2-4,Factorial structure and validity of the short version of the authentic leadership questionnaire in Polish samples,2018,Roczniki Psychologiczne
114,Mariola Halina Łaguna,https://orcid.org/0000-0001-6865-8587,https://doi.org/10.18290/rpsych.2018.21.1-1,"From the editorial board,Od komitetu redakcyjnego",2018,Roczniki Psychologiczne
115,Mariola Halina Łaguna,https://orcid.org/0000-0001-6865-8587,https://doi.org/10.1002/jocb.364,Positive Affect Mediates the Relationship Between Self-efficacy and Innovative Behavior in Entrepreneurs,2018,Journal of Creative Behavior
116,Mariola Halina Łaguna,https://orcid.org/0000-0001-6865-8587,https://doi.org/10.1177/1069072717714541,Predicting Entrepreneurial Career Intentions: Values and the Theory of Planned Behavior,2018,Journal of Career Assessment
117,Mariola Halina Łaguna,https://orcid.org/0000-0001-6865-8587,https://doi.org/10.1037/pspp0000125,State-Trait Decomposition of Name Letter Test Scores and Relationships With Global Self-Esteem,2018,Journal of Personality and Social Psychology
118,Mariola Halina Łaguna,https://orcid.org/0000-0001-6865-8587,https://doi.org/10.13075/ijomeh.1896.01178,THE FACTORIAL STRUCTURE OF JOB-RELATED AFFECTIVE WELL-BEING: POLISH ADAPTATION OF THE WARR'S MEASURE,2018,International Journal of Occupational Medicine and Environmental Health
119,Mariola Halina Łaguna,https://orcid.org/0000-0001-6865-8587,https://doi.org/10.1111/ajsp.12336,Towards explaining the “how” of positive orientation: The beliefs-affect-engagement model,2018,Asian Journal of Social Psychology
120,Mariola Halina Łaguna,https://orcid.org/0000-0001-6865-8587,https://doi.org/10.1007/s12144-017-9584-x,Brand Engagement in Self-Concept: Scale Properties and the Global Nature of the Construct,2017,Current Psychology
121,Mariola Halina Łaguna,https://orcid.org/0000-0001-6865-8587,https://doi.org/10.1111/joop.12166,Cross-culture and gender invariance of the Warr (1990) job-related well-being measure,2017,Journal of Occupational and Organizational Psychology
122,Mariola Halina Łaguna,https://orcid.org/0000-0001-6865-8587,https://doi.org/10.1111/joop.12170,Dynamic relationships between personal resources and work engagement in entrepreneurs,2017,Journal of Occupational and Organizational Psychology
123,Mariola Halina Łaguna,https://orcid.org/0000-0001-6865-8587,https://doi.org/10.1002/jocb.215,Factorial Structure and Measurement Invariance of the Innovative Behavior Questionnaire,2017,Journal of Creative Behavior
