,name,orcid,link,title,date,journal
38,DARIA JOANNA SUCHECKA,https://orcid.org/0000-0001-7051-577X,https://doi.org/10.1177/0033294118811620,"What Regulates Gratitude Response of Women and Men? The Role of the Received Good, Psychosocial Factors, and Repayment",2020-04,Psychological Reports
39,DARIA JOANNA SUCHECKA,https://orcid.org/0000-0001-7051-577X,https://doi.org/10.21164/pomjlifesci.382,Poczucie humoru oraz pozytywna orientacja na siebie i świat w kontekście osobowościowych różnic indywidualnych,2018-03-30,Pomeranian Journal of Life Sciences
40,DARIA JOANNA SUCHECKA,https://orcid.org/0000-0001-7051-577X,https://doi.org/10.13075/mp.5893.00245,Analysis of the phenomenon of over-the-counter drug abuse and not controlled herbs trade by polish adolescents: Part I,2017-03-28,Medycyna Pracy
41,ROMAN RYSZARD SZAŁACHOWSKI,https://orcid.org/0000-0002-4864-8717,https://doi.org/10.3390/rel12100824,"<i>“Yes, in Crisis We Pray</i>”. The Role of Prayer in Coping with Pandemic Fears",2021-10,Religions
42,ROMAN RYSZARD SZAŁACHOWSKI,https://orcid.org/0000-0002-4864-8717,https://doi.org/10.3390/rel12040267,“Dies Irae?” The Role of Religiosity in Dealing with Psychological Problems Caused by The COVID-19 Pandemic—Studies on a Polish Sample,2021-04-12,Religions
43,ROMAN RYSZARD SZAŁACHOWSKI,https://orcid.org/0000-0002-4864-8717,https://doi.org/10.32346/2657-6007.kp.2020-1.5,Emocje pozytywne i negatywne wychowanków placówek resocjalizacyjnych oraz uczniów szkół publicznych – analiza porównawcza,2020-05-25,Kwartalnik Pedagogiczny
44,MAŁGORZATA SZCZEŚNIAK,https://orcid.org/0000-0002-6637-2304,https://doi.org/10.3390/ijerph19010230,Impact of Shyness on Self-Esteem: The Mediating Effect of Self-Presentation,2021-12-26,International Journal of Environmental Research and Public Health
45,MAŁGORZATA SZCZEŚNIAK,https://orcid.org/0000-0002-6637-2304,https://doi.org/10.3390/rel12121049,Validation of the Polish Version of the Brief Measure of Perceived Divine Engagement and Disengagement in Response to Prayer (PDED),2021-11,Religions
46,MAŁGORZATA SZCZEŚNIAK,https://orcid.org/0000-0002-6637-2304,https://doi.org/10.3390/rel12100846,God’s Perceived Engagement/Disengagement in Response to Prayer and Interpersonal Forgiveness: The Mediating Role of Positive Orientation,2021-10-09,Religions
47,MAŁGORZATA SZCZEŚNIAK,https://orcid.org/0000-0002-6637-2304,https://doi.org/10.2147/prbm.s322788,Influence of Life Satisfaction on Self-Esteem Among Young Adults: The Mediating Role of Self-Presentation,2021-09,Psychology Research and Behavior Management
48,MAŁGORZATA SZCZEŚNIAK,https://orcid.org/0000-0002-6637-2304,https://doi.org/10.2147/prbm.s319379,Trait Anxiety and Social Media Fatigue: Fear of Missing Out as a Mediator,2021-09,Psychology Research and Behavior Management
49,MAŁGORZATA SZCZEŚNIAK,https://orcid.org/0000-0002-6637-2304,https://doi.org/10.2147/prbm.s312897,A Preliminary Validation of the Polish Version of the Social Media Fatigue Scale,2021-06,Psychology Research and Behavior Management
50,MAŁGORZATA SZCZEŚNIAK,https://orcid.org/0000-0002-6637-2304,https://doi.org/10.3390/rel12040284,The Loss of Self-Dignity and Anger among Polish Young Adults: The Moderating Role of Religiosity,2021-04-20,Religions
51,MAŁGORZATA SZCZEŚNIAK,https://orcid.org/0000-0002-6637-2304,https://doi.org/10.2147/prbm.s275902,<p>The Role of Self-Esteem in the Relationship Between Loneliness and Life Satisfaction in Late Adulthood: Evidence from Poland</p>,2020-12,Psychology Research and Behavior Management
52,MAŁGORZATA SZCZEŚNIAK,https://orcid.org/0000-0002-6637-2304,https://doi.org/10.1007/s10943-020-01082-9,Religious Struggle and Life Satisfaction Among Adult Christians: Self-esteem as a Mediator,2020-12-10,Journal of Religion and Health
53,MAŁGORZATA SZCZEŚNIAK,https://orcid.org/0000-0002-6637-2304,https://doi.org/10.2147/prbm.s268643,<p>Big Five Personality Traits and Gratitude: The Role of Emotional Intelligence</p>,2020-11,Psychology Research and Behavior Management
54,MAŁGORZATA SZCZEŚNIAK,https://orcid.org/0000-0002-6637-2304,https://doi.org/10.3390/rel11040195,The Mediating Effect of Coping Strategies on Religious/Spiritual Struggles and Life Satisfaction,2020-04-16,Religions
55,MAŁGORZATA SZCZEŚNIAK,https://orcid.org/0000-0002-6637-2304,https://doi.org/10.2147/prbm.s240898,<p>Family Functioning and Life Satisfaction: The Mediatory Role of Emotional Intelligence</p>,2020-03,Psychology Research and Behavior Management
56,MAŁGORZATA SZCZEŚNIAK,https://orcid.org/0000-0002-6637-2304,https://doi.org/10.3390/ijerph17010219,Temperament and Sense of Coherence: Emotional Intelligence as a Mediator,2019-12-27,International Journal of Environmental Research and Public Health
57,MAŁGORZATA SZCZEŚNIAK,https://orcid.org/0000-0002-6637-2304,https://doi.org/10.3390/rel10070437,Big Five Personality Traits and Life Satisfaction: The Mediating Role of Religiosity,2019-07-17,Religions
58,MAŁGORZATA SZCZEŚNIAK,https://orcid.org/0000-0002-6637-2304,https://doi.org/10.3390/rel10060395,Religious/Spiritual Struggles and Life Satisfaction among Young Roman Catholics: The Mediating Role of Gratitude,2019-06,Religions
59,KAMILA IRENA SZPUNAR,https://orcid.org/0000-0003-1817-9902,https://doi.org/10.14746/cis.2020.50.8,Język agresji u dzieci z rodzin dysfunkcyjnych,2020-12-15,Człowiek i Społeczeństwo
60,KAMILA IRENA SZPUNAR,https://orcid.org/0000-0003-1817-9902,https://doi.org/10.14746/cis.2020.50.7,Przemoc i agresja u dzieci i młodzieży. O języku agresji,2020-12-15,Człowiek i Społeczeństwo
61,AGATA HIACYNTA ŚWIĄTEK,https://orcid.org/0000-0003-4255-6704,https://doi.org/10.3390/ijerph19010230,Impact of Shyness on Self-Esteem: The Mediating Effect of Self-Presentation,2021-12-26,International Journal od Environmental Research and Public Health
62,AGATA HIACYNTA ŚWIĄTEK,https://orcid.org/0000-0003-4255-6704,https://doi.org/10.3390/rel12121049,Validation of the Polish Version of the Brief Measure of Perceived Divine Engagement and Disengagement in Response to Prayer (PDED),2021-11-25,Religions
63,AGATA HIACYNTA ŚWIĄTEK,https://orcid.org/0000-0003-4255-6704,https://doi.org/10.2147/prbm.s319379,Trait Anxiety and Social Media Fatigue: Fear of  Missing Out as a Mediator,2021-09-28,Psychology Research and Behavior Management
64,AGATA HIACYNTA ŚWIĄTEK,https://orcid.org/0000-0003-4255-6704,https://doi.org/10.2147/prbm.s312897,A Preliminary Validation of the Polish Version of the Social Media Fatigue Scale,2021-06-09,Psychology Research and Behavior Management
65,AGATA HIACYNTA ŚWIĄTEK,https://orcid.org/0000-0003-4255-6704,empty,Gratitude to God and positive downstream  indirect reciprocity.  The mediating role of searching  for meaning in life,2020,PRZEGLĄD PSYCHOLOGICZNY
66,AGATA HIACYNTA ŚWIĄTEK,https://orcid.org/0000-0003-4255-6704,https://doi.org/10.3389/fpsyg.2020.525560,Disease Acceptance and Eudemonic Well-Being Among Adults With Physical Disabilities: The Mediator Effect of Meaning in Life,2020-10-22,Frontiers in Psychology
67,AGATA HIACYNTA ŚWIĄTEK,https://orcid.org/0000-0003-4255-6704,https://doi.org/10.1007/s12144-020-00942-7,Positive downstream indirect reciprocity scale (PoDIRS–6): Construction and psychometric characteristics,2020-07-24,Current Psychology
68,AGATA HIACYNTA ŚWIĄTEK,https://orcid.org/0000-0003-4255-6704,https://doi.org/10.5604/01.3001.0012.4758,Wise functioning and coping strategies in adolescents: Age as an intervening variable,2018-06-30,Educational Psychology
