,name,orcid,link,title,date,journal
41,Jakub Aleksander Filipkowski,https://orcid.org/0000-0002-1801-8001,https://doi.org/10.17951/j.2020.33.2.253-269,Jacy ludzie mogą liczyć na wsparcie? Ciemna triada i konwersacyjna niebezpośredniość jako predyktory wsparcia społecznego,2020-06-29,"Annales Universitatis Mariae Curie-Skłodowska. Sectio J, Paedagogia-Psychologia,"
42,Jakub Aleksander Filipkowski,https://orcid.org/0000-0002-1801-8001,https://doi.org/10.18778/1427-969x.22.01,Would you fancy a premium five o’clock after the funeral? Application of Terror Management Theory in daily shopping decisions,2018-08-08,Acta Universitatis Lodziensis. Folia Psychologica
43,Jakub Aleksander Filipkowski,https://orcid.org/0000-0002-1801-8001,https://doi.org/10.14691/CPPJ.24.3.627,"Motywacja osiągnięć, ciemna triada i zaangażowanie w pracę jako korelaty zachowań kontrproduktywnych",unrecovered,Czasopismo Psychologiczne / Psychological Journal
44,Rafał Janusz Gerymski,https://orcid.org/0000-0003-4847-1429,https://doi.org/10.5114/hpr.2021.102349,Short Sexual Well-Being Scale – a cross-sectional validation among transgender and cisgender people,2021,Health Psychology Report
45,Rafał Janusz Gerymski,https://orcid.org/0000-0003-4847-1429,https://doi.org/10.3390/ijerph182413237,"Fatigue, Physical Disability and Self-Efficacy as Predictors of the Acceptance of Illness and Health-Related Quality of Life in Patients with Multiple Sclerosis",2021-12-15,International Journal of Environmental Research and Public Health
46,Rafał Janusz Gerymski,https://orcid.org/0000-0003-4847-1429,https://doi.org/10.3390/ijerph182413111,"Fear of Coronavirus, Stress and Fear of Childbirth in Polish Pregnant Women during the COVID-19 Pandemic",2021-12-12,International Journal of Environmental Research and Public Health
47,Rafał Janusz Gerymski,https://orcid.org/0000-0003-4847-1429,https://doi.org/10.3389/fpsyt.2021.712103,Fear of COVID-19 and Life Satisfaction: The Role of the Health-Related Hardiness and Sense of Coherence,2021-11-01,Frontiers in Psychiatry
48,Rafał Janusz Gerymski,https://orcid.org/0000-0003-4847-1429,https://doi.org/10.5114/nan.2020.93225,Akceptacja choroby jako mediator zależności pomiędzy niepełnosprawnością neurologiczną a jakością życia uwarunkowaną stanem zdrowia osób ze stwardnieniem rozsianym,2020,Neuropsychiatria i Neuropsychologia
49,Rafał Janusz Gerymski,https://orcid.org/0000-0003-4847-1429,https://doi.org/10.5114/hpr.2020.102136,Fear of COVID-19 as a buffer in the relationship between perceived stress and life satisfaction in the Polish population at the beginning of the global pandemic,2020,Health Psychology Report
50,Rafał Janusz Gerymski,https://orcid.org/0000-0003-4847-1429,https://doi.org/10.5114/cipp.2020.101953,Selected psychometric aspects of the Polish version of the Liverpool Self-efficacy Scale,2020,Current Issues in Personality Psychology
51,Rafał Janusz Gerymski,https://orcid.org/0000-0003-4847-1429,https://doi.org/10.18290/rpsych20232-4,"A Polish Adaptation of the Multidimensional Existential Meaning Scale: Internal Structure, Reliability, and Validity",2020-10-08,Roczniki Psychologiczne
52,Rafał Janusz Gerymski,https://orcid.org/0000-0003-4847-1429,https://doi.org/10.17951/j.2020.33.2.253-269,Jacy ludzie mogą liczyć na wsparcie? Ciemna triada i konwersacyjna niebezpośredniość jako predyktory wsparcia społecznego,2020-06-29,"Annales Universitatis Mariae Curie-Skłodowska, sectio J – Paedagogia-Psychologia"
53,Rafał Janusz Gerymski,https://orcid.org/0000-0003-4847-1429,https://doi.org/10.5114/ppn.2020.95721, Role of resiliency in the relationship between disability and quality of life of people with multiple sclerosis: mediation analysis,2020-05-27,Advances in Psychiatry and Neurology/Postępy Psychiatrii i Neurologii
54,Rafał Janusz Gerymski,https://orcid.org/0000-0003-4847-1429,https://doi.org/10.5604/01.3001.0013.7573,Niepełnosprawność a jakość życia pacjentów ze stwardnieniem rozsianym. Mediacyjna rola zapotrzebowania na wsparcie społeczne,2019,Men Disability Society
55,Rafał Janusz Gerymski,https://orcid.org/0000-0003-4847-1429,https://doi.org/10.5114/cipp.2019.92960,Psychometric properties and validation of the Polish adaptation of the light triad scale,2019,Current Issues in Personality Psychology
56,Rafał Janusz Gerymski,https://orcid.org/0000-0003-4847-1429,https://doi.org/10.5114/cipp.2019.89168,Self-efficacy as a mediator of the relationship between meaning in life and subjective well-being in cardiac patients,2019,Current Issues in Personality Psychology
57,Rafał Janusz Gerymski,https://orcid.org/0000-0003-4847-1429,https://doi.org/10.1111/psyg.12381,Sexual activity and life satisfaction in older adults,2019,Psychogeriatrics
58,Rafał Janusz Gerymski,https://orcid.org/0000-0003-4847-1429,empty,"Do intimacy, passion and commitment shape the sexual satisfaction of seniors? Results of the exploratory study,Czy intymność, namiętność i zobowiązanie kształtują satysfakcję seksualną seniorów? Wyniki badania eksploracyjnego",2018,Seksuologia Polska
59,Rafał Janusz Gerymski,https://orcid.org/0000-0003-4847-1429,https://doi.org/10.18778/1427-969x.22.01,Would you fancy a premium five o’clock after the funeral? Application of Terror Management Theory in daily shopping decisions ; Czy miałbyś ochotę na herbatkę po pogrzebie? Zastosowanie teorii opanowania trwogi w codziennych decyzjach zakupowych,2018,
60,Rafał Janusz Gerymski,https://orcid.org/0000-0003-4847-1429,empty,"Związek agresji, wybranych czynników osobowościowych oraz preferencji kategorii filmów pornograficznych",2018,
61,Rafał Janusz Gerymski,https://orcid.org/0000-0003-4847-1429,empty,Wsparcie i radzenie sobie ze stresem jako moderatory związku stresu i jakości życia osób transpłciowych,2018-09,Czasopismo Psychologiczne
62,Rafał Janusz Gerymski,https://orcid.org/0000-0003-4847-1429,empty,Are personality traits a good predictors of the type of watched pornography? Analysis of the relationship between personality traits and the preference of a chosen pornographic categories,2017,
63,Rafał Janusz Gerymski,https://orcid.org/0000-0003-4847-1429,empty,Czy cechy osobowości są dobrymi predyktorami typu oglądanej pornografii? Analiza związku między cechami osobowości a preferencjami wybranych kategorii pornograficznych,2017,
64,Rafał Janusz Gerymski,https://orcid.org/0000-0003-4847-1429,empty,Influence of the sex reassignment on the subjective well-being of transgender men – results of the pilot study and discussion about future research,2017,
65,Rafał Janusz Gerymski,https://orcid.org/0000-0003-4847-1429,empty,Wpływ korekty płci na poczucie jakości życia mężczyzn transpłciowych – wyniki badania pilotażowego oraz przyczynek do dalszych badań,2017,
66,Arkadiusz Mirosław Jasiński,https://orcid.org/0000-0002-5200-1174,https://doi.org/10.13075/mp.5893.01149,"Workload, job satisfaction and occupational stress in Polish midwives before and during the COVID-19 pandemic",2021-10-12,Medycyna Pracy
67,Arkadiusz Mirosław Jasiński,https://orcid.org/0000-0002-5200-1174,https://doi.org/10.29316/rs/135468,Are seniors digitally excluded? Analysis of the needs of older adults in terms of information support,2021-05-31,Rozprawy Społeczne
68,Arkadiusz Mirosław Jasiński,https://orcid.org/0000-0002-5200-1174,https://doi.org/10.15452/cejnm.2021.12.0002,Perinatal stress events and burnout among midwives in Poland. The mediating role of self-efficacy,2021-03-05,Central European Journal of Nursing and Midwifery
69,Arkadiusz Mirosław Jasiński,https://orcid.org/0000-0002-5200-1174,empty,Does Work Have to Make Sense? Work Engagement in a Group of Micro-Entrepreneurs. The Mediating Role of Coherence at Work,2021-01-21,Canadian Journal of Career Development
70,Arkadiusz Mirosław Jasiński,https://orcid.org/0000-0002-5200-1174,https://doi.org/10.30884/jogs/2020.02.11,Globalization and Life Satisfaction of the Polish Population. Before and during the COVID-19 Pandemic,2020-11-02,Journal of Globalization Studies
71,Arkadiusz Mirosław Jasiński,https://orcid.org/0000-0002-5200-1174,https://doi.org/10.4467/20843879pr.19.011.10894,Postawy wobec globalizacji a satysfakcja z życia. Mediacyjna rola procesów tożsamościowych,2019-09-17,Psychologia Rozwojowa/Developmental Psychology
72,Arkadiusz Mirosław Jasiński,https://orcid.org/0000-0002-5200-1174,empty,Środowiskowe i osobowościowe uwarunkowania satysfakcji z pracy,2019-03-01,Problemy Higieny i Epidemiologii/Problems of Hygiene and Epidemiology
73,Arkadiusz Mirosław Jasiński,https://orcid.org/0000-0002-5200-1174,empty,Model Doświadczania Globalizacji (MDG) i wstępna wersja Skali Doświadczania Globalizacji (SDG),2018-12-03,Czasopismo Psychologiczne/Psychological Journal
74,Arkadiusz Mirosław Jasiński,https://orcid.org/0000-0002-5200-1174,https://doi.org/10.1080/23311908.2018.1451610,"Work satisfaction, psychological resiliency and sense of coherence as correlates of work engagement",2018-04-14,Cogent Psychology
75,Alicja Kalus,https://orcid.org/0000-0001-7397-3151,https://doi.org/10.34766/fetr.v47i3.874,The effect of depression and the reframing strategy on the level of satisfaction with family life in infertile and post-miscarriage couples: dyadic analyzes,2021-09-30,Kwartalnik Naukowy Fides et Ratio
76,Alicja Kalus,https://orcid.org/0000-0001-7397-3151,https://doi.org/10.3390/ijerph18126358,Closeness to Parents and Experiencing Threats with COVID-19 Mediates the Link between Personality and Stress among Adolescents,2021-06-11,International Journal of Environmental Research and Public Health
77,Alicja Kalus,https://orcid.org/0000-0001-7397-3151,https://doi.org/10.3390/ijerph18062890,Posttraumatic Growth and Spirituality in Mothers of Children with Pediatric Cancer,2021-03,International Journal of Environmental Research and Public Health
78,Alicja Kalus,https://orcid.org/0000-0001-7397-3151,https://doi.org/10.5114/hpr.2020.93768,Intimate relationship and its significance for eudaimonic well-being in young adults,2020,Health Psychology Report
79,Alicja Kalus,https://orcid.org/0000-0001-7397-3151,https://doi.org/10.12740/app/117706,Structure of family relationships in family systems  of spouses who do not take parent roles,2020-09-26,Archives of Psychiatry and Psychotherapy
80,Alicja Kalus,https://orcid.org/0000-0001-7397-3151,https://doi.org/10.3390/ijerph17165721,Openness and Communication Effects on Relationship Satisfaction in Women Experiencing Infertility or Miscarriage: A Dyadic Approach,2020-08-07,International Journal of Environmental Research and Public Health
81,Alicja Kalus,https://orcid.org/0000-0001-7397-3151,https://doi.org/10.1080/13617672.2020.1746878,Young adults in relationships and singles: religiosity and the structure of values,2020-04-24,Journal of Beliefs & Values
82,Alicja Kalus,https://orcid.org/0000-0001-7397-3151,https://doi.org/10.4467/20843879pr.19.016.11294,Odraczanie rodzicielstwa a ocena rodziny pochodzenia przez młodych dorosłych,2019,Psychologia Rozwojowa
83,Alicja Kalus,https://orcid.org/0000-0001-7397-3151,https://doi.org/10.5114/hpr.2019.85658,Teenage motherhood and the evaluation of relationships in the family of origin in mothers in their early adulthood,2019,Health Psychology Report
84,Alicja Kalus,https://orcid.org/0000-0001-7397-3151,https://doi.org/10.3390/ijerph16224447,Selected Predictors of the Sense of Intimacy in Relationships of Young Adults,2019-11-13,International Journal of Environmental Research and Public Health
85,Alicja Kalus,https://orcid.org/0000-0001-7397-3151,empty,Psychologiczne korelaty oceny rodziny u małżonków niepodejmujących ról rodzicielskich w okresie wczesnej dorosłości,2018,Czasopismo Psychologiczne. Psychological Journal
86,Zofia Agnieszka Kardasz,https://orcid.org/0000-0003-4339-4065,https://doi.org/10.5114/ain.2020.98882, Relation between current alcohol consumption and attitude towards alcohol use among students. ,2020,Alcoholism and Drug Addiction
87,Zofia Agnieszka Kardasz,https://orcid.org/0000-0003-4339-4065,https://doi.org/10.25167/ff/1587,Changes in aggression and stressin perpetrators and victimsof domestic violence dueto the “Blue Cards” procedure,2020,Family Forum
88,Zofia Agnieszka Kardasz,https://orcid.org/0000-0003-4339-4065,https://doi.org/10.1016/j.dhjo.2020.100923,The mediating effect of self-efficacy on the relationship between health locus of control and life satisfaction: A moderator role of movement disability,2020-04,Disability and Health Journal
89,Zofia Agnieszka Kardasz,https://orcid.org/0000-0003-4339-4065,https://doi.org/10.1080/19419899.2020.1752786,"The Relationship of Number of Sexual Partners with Personality Traits, Age, Gender and Sexual Identification",2020-04-14,Psychology & Sexuality
90,Zofia Agnieszka Kardasz,https://orcid.org/0000-0003-4339-4065,https://doi.org/10.24917/20845596.12.13,Doświadczenie rozwodu rodziców w dzieciństwie a style przywiązania w związkach intymnych młodych dorosłych,2019,Annales Universitatis Paedagogicae Cracoviensis. Studia Psychologica
91,Zofia Agnieszka Kardasz,https://orcid.org/0000-0003-4339-4065,https://doi.org/10.5604/01.3001.0012.4722,Anxiety and stress. How policemen deal with these emotional states? Own research results,2018-09,Occupational Safety – Science and Practice
92,Dariusz Krok,https://orcid.org/0000-0002-1034-0944,https://doi.org/10.14746/tim.2021.30.2.16,"Urszula Dudziak, Misterium ludzkiego życia: od poczęcia do umierania. Studium dla duszpasterzy i doradców życia rodzinnego, Lublin 2021, ss. 197, ISBN 978-83-8061-879-4",2021-12-20,Teologia i Moralność
93,Dariusz Krok,https://orcid.org/0000-0002-1034-0944,https://doi.org/10.25167/so.3855,Does a denomination matter? Differences in religiosity and value systems between Catholics and Anglicans,2021-12-02,Studia Oecumenica
94,Dariusz Krok,https://orcid.org/0000-0002-1034-0944,https://doi.org/10.1080/10508619.2020.1834746,The Interplay of Religious and Nonreligious Meaning-Making on Psychological Well-Being in Gastrointestinal Cancer Patients,2021-10-12,The International Journal for the Psychology of Religion
95,Dariusz Krok,https://orcid.org/0000-0002-1034-0944,https://doi.org/10.1007/s10943-021-01375-7,"Religiosity, Meaning-Making and the Fear of COVID-19 Affecting Well-Being Among Late Adolescents in Poland: A Moderated Mediation Model",2021-10-02,Journal of Religion and Health
96,Dariusz Krok,https://orcid.org/0000-0002-1034-0944,https://doi.org/10.1007/s10943-021-01278-7,The Religious Meaning System and Resilience in Spouse Caregivers of Cancer Patients: A Moderated Mediation Model of Hope and Affect,2021-08-26,Journal of Religion and Health
97,Dariusz Krok,https://orcid.org/0000-0002-1034-0944,https://doi.org/10.1007/s10943-020-01107-3#citeas,Disclosure to God as a Mediator Between Private Prayer and Psychological Well‑Being in a Christian Sample,2021-03-27,Journal of Religion and Health
98,Dariusz Krok,https://orcid.org/0000-0002-1034-0944,https://doi.org/10.3390/rel12010037,Interpersonal Forgiveness and Meaning in Life in Older Adults: The Mediating and Moderating Roles of the Religious Meaning System,2021-01-07,Religions
99,Dariusz Krok,https://orcid.org/0000-0002-1034-0944,https://doi.org/10.3390/jcm10010132,"Risk of Contracting COVID-19, Personal Resources and Subjective Well-Being among Healthcare Workers: The Mediating Role of Stress and Meaning-Making",2021-01-02,Journal of Clinical Medicine
100,Dariusz Krok,https://orcid.org/0000-0002-1034-0944,https://doi.org/10.3390/jcm9103225,"Risk Perception of COVID-19, Meaning-Based Resources and Psychological Well-Being amongst Healthcare Personnel: The Mediating Role of Coping",2020-10,Journal of Clinical Medicine
101,Dariusz Krok,https://orcid.org/0000-0002-1034-0944,https://doi.org/10.18290/rpsych20232-4,"A Polish Adaptation of the Multidimensional Existential Meaning Scale: Internal Structure, Reliability, and Validity",2020-10-08,Roczniki Psychologiczne
102,Dariusz Krok,https://orcid.org/0000-0002-1034-0944,https://doi.org/10.1080/00223980.2020.1772702,Self-Efficacy and Psychological Well-Being in Cardiac Patients: Moderated Mediation by Affect and Meaning-Making,2020-08-17,The Journal of Psychology
103,Dariusz Krok,https://orcid.org/0000-0002-1034-0944,https://doi.org/10.1080/13674676.2020.1821476,"Assessment of mental health, religion and culture: the development and examination of psychometric measures (Part VIII – Poland)",2020-07-02,"Mental Health, Religion & Culture"
104,Dariusz Krok,https://orcid.org/0000-0002-1034-0944,https://doi.org/10.1080/13674676.2019.1643572,Psychologiczny pomiar religijności [The psychological measurement of religiosity],2020-07-02,"Mental Health, Religion & Culture"
105,Dariusz Krok,https://orcid.org/0000-0002-1034-0944,https://doi.org/10.3390/rel11050218,"Correction: Zarzycka, B. et al. Religious Struggle and Psychological Well-Being: The Mediating Role of Religious Support and Meaning Making. Religions 2020, 11, 149",2020-04-28,Religions
106,Dariusz Krok,https://orcid.org/0000-0002-1034-0944,https://doi.org/10.3390/rel11030149,Religious Struggle and Psychological Well-Being: The Mediating Role of Religious Support and Meaning Making,2020-03-24,Religions
107,Dariusz Krok,https://orcid.org/0000-0002-1034-0944,https://doi.org/10.1002/pon.5157,Illness perception and affective symptoms in gastrointestinal cancer patients: A moderated mediation analysis of meaning in life and coping ,2019,Psycho-Oncology
108,Dariusz Krok,https://orcid.org/0000-0002-1034-0944,https://doi.org/10.25167/so.1353,Openness to interreligious dialogue – psychological antecedents and processes,2019,Studia Oecumenica
109,Dariusz Krok,https://orcid.org/0000-0002-1034-0944,https://doi.org/10.5114/cipp.2018.79960,Optimism mediates the relationships between meaning in life and subjective and psychological well-being among late adolescents,2019,Current Issues in Personality Psychology
110,Dariusz Krok,https://orcid.org/0000-0002-1034-0944,https://doi.org/10.5114/cipp.2019.92960,Psychometric properties and validation of the Polish adaptation of the Light Triad Scale,2019,Current Issues in Personality Psychology
111,Dariusz Krok,https://orcid.org/0000-0002-1034-0944,https://doi.org/10.1002/pon.5155,Religious comfort and anxiety in women with cancer: The mediating role of hope and moderating role of religious struggle ,2019,Psycho-Oncology
112,Dariusz Krok,https://orcid.org/0000-0002-1034-0944,https://doi.org/10.5114/cipp.2019.89168,Self-efficacy as a mediator of the relationship between meaning in life and subjective well-being in cardiac patients,2019,Current Issues in Personality Psychology
113,Dariusz Krok,https://orcid.org/0000-0002-1034-0944,https://doi.org/10.12740/app/109754,Sense of coherence and psychological well-being in cardiac patients: Is the association mediated by self-efficacy? ,2019,Archives of Psychiatry and Psychotherapy
114,Dariusz Krok,https://orcid.org/0000-0002-1034-0944,https://doi.org/10.1080/10615806.2019.1633578,"The role of meaning in gastric cancer patients: relationships among meaning structures, coping, and psychological well-being ",2019,"Anxiety, Stress & Coping: An International Journal"
115,Dariusz Krok,https://orcid.org/0000-0002-1034-0944,https://doi.org/10.1080/10508619.2018.1556061,When Meaning Matters: Coping Mediates the Relationship of Religiosity and Illness Appraisal with Well-Being in Older Cancer Patients,2019,The International Journal for the Psychology of Religion
116,Dariusz Krok,https://orcid.org/0000-0002-1034-0944,https://doi.org/10.1080/13229400.2016.1176589,Examining the role of religion in a family setting: religious attitudes and quality of life among parents and their adolescent children,2018,Journal of Family Studies
117,Dariusz Krok,https://orcid.org/0000-0002-1034-0944,https://doi.org/10.5114/hpr.2018.71636,Meaning in life in cancer patients: relationships with illness perception and global meaning changes,2018,Health Psychology Report
118,Anna Machnik-Czerwik,https://orcid.org/0000-0002-0582-248X,empty,Fear of COVID-19 as a buffer in the relationship between perceived stress and life satisfaction in the Polish population at the beginning of the global pandemic,2020,Health Psychology Report
