,name,orcid,link,title,date,journal
26,Sara Aleksandra Filipiak,https://orcid.org/0000-0001-7818-7168,https://doi.org/10.5114/hpr.2019.90917,Locus of control in situations of successes and failures and personality traits in young athletes practicing team sports,2020,Health Psychology Report
27,Sara Aleksandra Filipiak,https://orcid.org/0000-0001-7818-7168,https://doi.org/10.1111/sjop.12658,Do conscientious athletes value world peace? Personality traits and value preferences of young athletes and non‐athletes,2020-12-29,Scandinavian Journal of Psychology
28,Sara Aleksandra Filipiak,https://orcid.org/0000-0001-7818-7168,https://doi.org/10.17951/j.2020.33.2.51-69,Początki bywają trudne. Zmiany rozwojowe poczucia kontroli wśród uczniów w okresie wczesnej adolescencji doświadczających transformacji systemu edukacji w Polsce,2020-06-29,"Annales Universitatis Mariae Curie-Skłodowska, sectio J – Paedagogia-Psychologia"
29,Sara Aleksandra Filipiak,https://orcid.org/0000-0001-7818-7168,https://doi.org/10.3390/bs10040074,Developmental Changes in the Locus of Control in Students Attending Integrated and Non-integrated Classes during Early Adolescence in Poland,2020-04-07,Behavioral Sciences
30,Sara Aleksandra Filipiak,https://orcid.org/0000-0001-7818-7168,https://doi.org/10.5114/cipp.2019.85553,Big Five personality traits among Polish students facing the transformations of the education system,2019,Current Issues in Personality Psychology
31,Sara Aleksandra Filipiak,https://orcid.org/0000-0001-7818-7168,https://doi.org/10.4467/20843879pr.19.005.10596,Poczucie kontroli w okresie wczesnej adolescencji wśród uczniów z dwóch etapów edukacji,2019,Psychologia Rozwojowa
32,Sara Aleksandra Filipiak,https://orcid.org/0000-0001-7818-7168,https://doi.org/10.24917/20845596.12.5,System wartości młodzieży w okresie wczesnej adolescencji na dwóch etapach edukacji,2019-12-01,Annales Universitatis Paedagogicae Cracoviensis Studia Psychologica
33,Sara Aleksandra Filipiak,https://orcid.org/0000-0001-7818-7168,https://doi.org/10.17951/j.2018.31.3.23-37,Giętkość poznawcza i zdolność do planowania a spostrzeganie kontroli w sytuacjach sukcesów i niepowodzeń przez dzieci przedszkolne,2019-02-26,"Annales Universitatis Mariae Curie-Skłodowska, sectio J – Paedagogia-Psychologia"
34,Sara Aleksandra Filipiak,https://orcid.org/0000-0001-7818-7168,https://doi.org/10.15584/eti.2018.3.11,Prokrastynacja i cechy osobowości u polskiej młodzieży w Austrii – wstępne doniesienie z badań,2018,Edukacja – Technika – Informatyka
35,Sara Aleksandra Filipiak,https://orcid.org/0000-0001-7818-7168,https://doi.org/10.17951/j.2018.31.1.119-131,Evaluation of Causal Thinking in Middle Childhood on the Basis of Picture Arrangement Task,2018-08-20,"Annales Universitatis Mariae Curie-Skłodowska, sectio J, Paedagogia-Psychologia"
36,Sara Aleksandra Filipiak,https://orcid.org/0000-0001-7818-7168,https://doi.org/10.15804/tner.2017.49.3.23,Relationship between Procrastination and a University Subject in Polish University Students,2017-09-30,The New Educational Review
37,Sara Aleksandra Filipiak,https://orcid.org/0000-0001-7818-7168,https://doi.org/10.17951/j.2016.29.3.83,Poziom rozwoju funkcji wykonawczych a poczucie umiejscowienia kontroli  u dzieci pięcioletnich,2017-06-28,"Annales Universitatis Mariae Curie-Skłodowska, sectio J – Paedagogia-Psychologia"
38,Sara Aleksandra Filipiak,https://orcid.org/0000-0001-7818-7168,https://doi.org/10.24919/2313-2094.4/36.98642,THE BLUE STRAWBERRY AND A GIANT MOUSE? STROOP EFFECT IN ASSESSMENT OF INTERFERENCE CONTROL IN PREREADING CHILDREN,2017-04-26,Human Studies: a collection of scientific articles of the Drohobych Ivan Franko State Pedagogical University. Series of “Pedagogy”
39,Barbara Urszula Gawda,https://orcid.org/0000-0002-6783-1779,https://doi.org/10.1007/s12144-018-0063-9,Trait anxiety not acting as mediator in relationship between attachment and Cluster B personality disorders in criminal offenders,2021-03-17,Current Psychology
40,Barbara Urszula Gawda,https://orcid.org/0000-0002-6783-1779,https://doi.org/10.17951/j.2020.33.3.67-81,How Personality Disorder Traits Relate to the Experience of Romantic Love in Prisoners,2020-10-31,"Annales Universitatis Mariae Curie-Skłodowska, sectio J – Paedagogia-Psychologia"
41,Barbara Urszula Gawda,https://orcid.org/0000-0002-6783-1779,https://doi.org/10.1371/journal.pone.0225182,The computational analyses of handwriting in individuals with psychopathic personality disorder,2019-12-23,PLOS ONE
42,Barbara Urszula Gawda,https://orcid.org/0000-0002-6783-1779,https://doi.org/10.1007/s10936-019-09661-y,"The Structure of the Concepts Related to Love Spectrum: Emotional Verbal Fluency Technique Application, Initial Psychometrics, and Its Validation",2019-12-09,Journal of Psycholinguistic Research
43,Barbara Urszula Gawda,https://orcid.org/0000-0002-6783-1779,https://doi.org/10.17951/j.2018.31.4.65-81,Struktura pojęcia „nadzieja” i jego zróżnicowanie,2019-04-26,"Annales Universitatis Mariae Curie-Skłodowska, sectio J – Paedagogia-Psychologia"
44,Barbara Urszula Gawda,https://orcid.org/0000-0002-6783-1779,https://doi.org/10.17951/j.2018.31.4.9-15,Wstęp. Język emocji,2019-04-26,"Annales Universitatis Mariae Curie-Skłodowska, sectio J – Paedagogia-Psychologia"
45,Barbara Urszula Gawda,https://orcid.org/0000-0002-6783-1779,https://doi.org/10.17951/j.2018.31.3.215-230,Cechy zaburzeń osobowości a kontrola emocji negatywnych i regulacja nastroju,2019-02-26,"Annales Universitatis Mariae Curie-Skłodowska, sectio J – Paedagogia-Psychologia"
46,Justyna Gerłowska,https://orcid.org/0000-0003-0119-9077,empty,Facial emotion mimicry in older adults with and without cognitive impairments due to Alzheimer's disease,2021-01-27,AIMS Neuroscience
47,Justyna Gerłowska,https://orcid.org/0000-0003-0119-9077,https://doi.org/10.17951/j.2020.33.3.261-278,Students' Welfare during SARS-CoV-2 Pandemic,2020-10-31,"Annales Universitatis Mariae Curie-Skłodowska, sectio J – Paedagogia-Psychologia"
48,Justyna Gerłowska,https://orcid.org/0000-0003-0119-9077,https://doi.org/10.1080/17434440.2020.1770592,Robotic assistance for people with dementia: a viable option for the future?,2020-06-08,Expert Review of Medical Devices
49,Justyna Gerłowska,https://orcid.org/0000-0003-0119-9077,https://doi.org/10.3389/fneur.2018.00392,"Assessment of Perceived Attractiveness, Usability, and Societal Impact of a Multimodal Robotic Assistant for Aging Patients With Memory Impairments.",2018-06,Frontiers in neurology
50,Tomasz Rafał Knopik,https://orcid.org/0000-0001-5253-7545,https://doi.org/10.1111/ejed.12474,Parental involvement in remote learning during the COVID‐19 pandemic—Dominant approaches and their diverse implications,2021-12,European Journal of Education
51,Tomasz Rafał Knopik,https://orcid.org/0000-0001-5253-7545,empty,Projektowanie uniwersalne jako perspektywa metodyczna edukacji włączającej ,2021-12-29,Niepełnosprawność- Dyskursy Pedagogiki Specjalnej
52,Tomasz Rafał Knopik,https://orcid.org/0000-0001-5253-7545,https://doi.org/10.31648/pp.7838,Diagnostic tools for assessment of cognitive functioning in children and youth – the implementation project,2021-12-21,Przegląd Psychologiczny
53,Tomasz Rafał Knopik,https://orcid.org/0000-0001-5253-7545,https://doi.org/10.31648/pp.7323,Narzędzia diagnostyczne do oceny zdolności poznawczych dzieci i młodzieży – projekt wdrożeniowy,2021-12-21,Przegląd Psychologiczny
54,Tomasz Rafał Knopik,https://orcid.org/0000-0001-5253-7545,https://doi.org/10.14201/eks.25176,E-cooperative problem solving as a strategy for learning mathematics during the COVID-19 pandemic,2021-12-16,Education in the Knowledge Society (EKS)
55,Tomasz Rafał Knopik,https://orcid.org/0000-0001-5253-7545,https://doi.org/10.17951/pe.2021.5.231-233,"Urszula Oszwa, Lęk przed matematyką. Poglądy, badania, rozwiązania, Wydawnictwo UMCS, Lublin 2020, pp. 274",2021-11-15,Prima Educatione
56,Tomasz Rafał Knopik,https://orcid.org/0000-0001-5253-7545,https://doi.org/10.1080/10720537.2021.1899879,Self-distancing and narrative wisdom in older adults’ autobiographical reflection,2021-05-07,Journal of Constructivist Psychology
57,Tomasz Rafał Knopik,https://orcid.org/0000-0001-5253-7545,https://doi.org/10.1080/03004279.2019.1686048,Self-determination and development of emotional-social competences and the level of school achievements in 10–11-year-old Polish students,2020-11-16,Education 3-13
58,Tomasz Rafał Knopik,https://orcid.org/0000-0001-5253-7545,https://doi.org/10.1590/s1413-65382620000100010,Functional Diagnosis as a Strategy for Implementing Inclusive Education in Poland1,2020-06,Revista Brasileira de Educação Especial
59,Tomasz Rafał Knopik,https://orcid.org/0000-0001-5253-7545,https://doi.org/10.12775/pbe.2019.001,Emotional and Social Competences in Students with Mild Intellectual Disability – Research Using TROS-KA Battery,2019-05-29,Przegląd Badań Edukacyjnych
60,Tomasz Rafał Knopik,https://orcid.org/0000-0001-5253-7545,https://doi.org/10.17951/pe.2018.2.131-141,Education Towards Wisdom in Educational and Vocational Guidance,2019-01-17,Prima Educatione
61,Tomasz Rafał Knopik,https://orcid.org/0000-0001-5253-7545,empty,Doradztwo edukacyjno-zawodowe dla uczniów zdolnych – od wyzwań do modelu wsparcia,2018,Przedsiębiorczość i Zarządzanie
62,Tomasz Rafał Knopik,https://orcid.org/0000-0001-5253-7545,empty,Uczeń zdolny jako uczeń ze specjalnymi potrzebami edukacyjnymi,2018,Języki Obce w Szkole
63,Tomasz Rafał Knopik,https://orcid.org/0000-0001-5253-7545,https://doi.org/10.18290/rped.2018.10.3-5,Znaczenie diagnozy funkcjonalnej w edukacji uczniów ze specjalnymi potrzebami edukacyjnymi,2018,Roczniki Pedagogiczne
64,Tomasz Rafał Knopik,https://orcid.org/0000-0001-5253-7545,empty,Znaczenie diagnozy funkcjonalnej w edukacji uczniów ze specjalnymi potrzebami edukacyjnymi,2018,Roczniki Pedagogiczne
65,Tomasz Rafał Knopik,https://orcid.org/0000-0001-5253-7545,empty,Diagnoza kompetencji emocjonalno-społecznych uczniów zdolnych w środkowym wieku szkolnym z wykorzystaniem baterii TROS-KA - doniesienie z badań,2017,Ruch pedagogiczny
66,Tomasz Rafał Knopik,https://orcid.org/0000-0001-5253-7545,empty,Diagnoza kompetencji emocjonalno-społecznych uczniów zdolnych w środkowym wieku szkolnym z wykorzystaniem baterii TROS-KA - doniesienie z badań,2017,Ruch pedagogiczny
67,Tomasz Rafał Knopik,https://orcid.org/0000-0001-5253-7545,empty,"Oszwa U., Domagała-Zyśk E., Knopik T. (2017). Zasoby odpornościowe uczniów w środkowym wieku szkolnym a ryzyko niedostosowania społecznego",2017,Ruch pedagogiczny
68,Tomasz Rafał Knopik,https://orcid.org/0000-0001-5253-7545,empty,Nauczanie promądrościowe jako strategia  wspomagania zrównoważonego rozwoju  uczniów zdolnych,unrecovered,Edukacja Etyczna
69,Paweł Grzegorz Koniak,https://orcid.org/0000-0001-7795-8549,https://doi.org/10.32872/spb.4421,Fear of coronavirus and forbid/allow asymmetry as determinants of acceptance of COVID-19 pandemic related restrictions and persistence of attitudes towards these regulations,2020-12-23,Social Psychological Bulletin
70,Kalina Kosacka,https://orcid.org/0000-0002-5783-3332,https://doi.org/10.24335/s15q-vj45,Osobowościowe uwarunkowania dynamiki wypowiedzi o emocjach,2021,Logopedia 50-1 2021
71,Kalina Kosacka,https://orcid.org/0000-0002-5783-3332,https://doi.org/10.17951/j.2020.33.3.49-66,The Narratives about Contentment in Two Generations of Digital Natives,2020-10-31,"Annales Universitatis Mariae Curie-Skłodowska, sectio J – Paedagogia-Psychologia"
72,Kalina Kosacka,https://orcid.org/0000-0002-5783-3332,https://doi.org/10.17951/j.2018.31.4.161-178,Style mówienia o zadowoleniu a wybrane cechy osobowości kobiet,2019-04-26,"Annales Universitatis Mariae Curie-Skłodowska, sectio J – Paedagogia-Psychologia"
73,Kalina Kosacka,https://orcid.org/0000-0002-5783-3332,empty,Językowe przejawy ekspresywności w wypowiedziach młodych artystów,2017,Prace Językoznawcze
74,Kalina Kosacka,https://orcid.org/0000-0002-5783-3332,https://doi.org/10.17951/j.2016.29.3.119,The personality predictors for the literary creativity in early adulthood,2017-06-28,"Annales Universitatis Mariae Curie-Skłodowska, sectio J – Paedagogia-Psychologia"
75,Krzysztof Jan Leoniak,https://orcid.org/0000-0001-5630-6525,https://doi.org/10.1177/00986283211048172,Persuasion Wars as a Useful Tool for Teaching Social Influence: A Replication With Direct Measure of Pedagogical Effectiveness,2021-10-08,Teaching of Psychology
76,Krzysztof Jan Leoniak,https://orcid.org/0000-0001-5630-6525,https://doi.org/10.3791/60771,Measuring light-switching behavior using an occupancy and light data logger,2019,Journal of Visualized Experiments
77,Krzysztof Jan Leoniak,https://orcid.org/0000-0001-5630-6525,https://doi.org/10.5604/01.3001.0013.7484,Społeczna odpowiedzialność biznesu jako strategia kształtowania pozytywnego wizerunku i reputacji hotelu,2019,Folia Turistica
78,Krzysztof Jan Leoniak,https://orcid.org/0000-0001-5630-6525,https://doi.org/10.1016/j.jenvp.2019.04.014,The role of normative prompts and norm support cues in promoting light-switching behavior: A field study,2019,Journal of Environmental Psychology
79,Karolina Magdalena Ludwikowska-Świeboda,https://orcid.org/0000-0002-4654-0032,https://doi.org/10.15557/pipk.2020.0015,"Attachment style and experiencing the symptoms of complicated grief after the death of a spouse – Preliminary research among widowed women,Styl przywiązania a doświadczanie objawów żałoby powikłanej po śmierci współmałżonka – badania wstępne wśród owdowiałych kobiet",2020,Psychiatria i Psychologia Kliniczna
80,Karolina Magdalena Ludwikowska-Świeboda,https://orcid.org/0000-0002-4654-0032,https://doi.org/10.12740/pp/91729,Polish version of the Inventory of Complicated Grief - preliminary validation.,2019-10,Psychiatria polska
81,Karolina Magdalena Ludwikowska-Świeboda,https://orcid.org/0000-0002-4654-0032,https://doi.org/10.18290/rpsych.2017.20.4-5en,The results of the preliminary validation of the Polish version of the Multiple Stimulus Types Ambiguity Tolerance Scale,2017,Roczniki Psychologiczne
82,Robert Jarosław Modrzyński,https://orcid.org/0000-0002-5571-9894,https://doi.org/10.3390/psych1010023,Alcohol Abstinence Prediction on the Basis of Conservation of Resources Theory by Stevan E. Hobfoll a Study of Polish Alcohol-Dependent Persons in the Early Phase of Recovery,2019-06,Psych
83,Joanna Aleksandra Posłuszna,https://orcid.org/0000-0003-2457-7456,https://doi.org/10.32782/2224-0926-2021-4-4,BIOGRAPHICAL AND NARRATIVE RESEARCH ON THE PSYCHOLOGY AND PEDAGOGY OF MUSIC IN POLAND,2021,Ukrainian music
84,Joanna Aleksandra Posłuszna,https://orcid.org/0000-0003-2457-7456,https://doi.org/10.15290/oes.2019.03.97.12,Uwarunkowania finansowania twórców i artystów w Polsce,2019,Optimum. Economic Studies
85,Katarzyna Rutkowska,https://orcid.org/0000-0002-9674-7103,https://doi.org/10.3390/jcm10163459,The Relationship between Stress and Masticatory Muscle Activity in Female Students,2021-08-04,Journal of Clinical Medicine
86,Katarzyna Rutkowska,https://orcid.org/0000-0002-9674-7103,https://doi.org/10.35765/pk.2020.2801.11,Selected Aspects of the Pre- and Post-Match Rituals of Female Football Players,2020-03-01,Perspektywy Kultury
87,Katarzyna Rutkowska,https://orcid.org/0000-0002-9674-7103,https://doi.org/10.1515/humo-2017-0047,The problem of distressed personality in a group of female footballers representing a club in the women’s first football league in Poland,2017-12-20,Human Movement
88,Ewa Małgorzata Szepietowska,https://orcid.org/0000-0003-3383-0353,https://doi.org/10.31820/pt.29.2.2,Higher Level of Cognitive Reserve Reduces the Risk of Cognitive Difficulties in Healthy Adults,2020,Psihologijske teme
89,Ewa Małgorzata Szepietowska,https://orcid.org/0000-0003-3383-0353,https://doi.org/10.17951/j.2018.31.4.293-305,Poczucie frustracji i zagubienia w wypowiedziach słownych osób z dysfunkcjami mózgu – mechanizmy neuropsychologiczne. Studia przypadków,2019-04-26,"Annales Universitatis Mariae Curie-Skłodowska, sectio J – Paedagogia-Psychologia"
90,Ewa Małgorzata Szepietowska,https://orcid.org/0000-0003-3383-0353,https://doi.org/10.17951/j.2018.31.3.299-311,Rezerwa poznawcza: jak się starzeć pomyślnie?,2019-02-26,"Annales Universitatis Mariae Curie-Skłodowska, sectio J – Paedagogia-Psychologia"
91,Anna Tychmanowicz,https://orcid.org/0000-0002-9689-7160,empty,Does religiosity make us stronger? Relationships between religiosity and mental health,2021-10-15,Przegląd Psychologiczny
92,Anna Tychmanowicz,https://orcid.org/0000-0002-9689-7160,https://doi.org/10.3390/rel11050218,"Correction: Zarzycka, B. et al. Religious Struggle and Psychological Well-Being: The Mediating Role of Religious Support and Meaning Making. Religions 2020, 11, 149",2020-04-28,Religions
93,Anna Tychmanowicz,https://orcid.org/0000-0002-9689-7160,https://doi.org/10.3390/rel11030149,Religious Struggle and Psychological Well-Being: The Mediating Role of Religious Support and Meaning Making,2020-03-24,Religions
94,Anna Tychmanowicz,https://orcid.org/0000-0002-9689-7160,https://doi.org/10.1007/s12144-019-00480-x,Extravert individualists or introvert collectivists? Personality traits and individualism and collectivism in students in Poland and Ukraine,2019-11-15,Current Psychology
95,Anna Tychmanowicz,https://orcid.org/0000-0002-9689-7160,https://doi.org/10.1177/0886260519888190,"Perceptions of Fear, Likelihood of Victimization, and Confidence About Dangerous Situations Among University Women in Poland",2019-11-13,Journal of Interpersonal Violence
96,Anna Tychmanowicz,https://orcid.org/0000-0002-9689-7160,https://doi.org/10.14691/cppj.25.1.69,"Kto jest szczęśliwszy? Optymizm, wartości i satysfakcja z życia studentów polskich i ukraińskich",2019-04-01,Czasopismo Psychologiczne - Psychological Journal
97,Anna Tychmanowicz,https://orcid.org/0000-0002-9689-7160,https://doi.org/10.17951/j.2018.31.3.101-111,"Dawno, dawno temu… O roli baśni w wychowaniu i edukacji",2019-02-26,"Annales Universitatis Mariae Curie-Skłodowska, sectio J – Paedagogia-Psychologia"
98,Anna Tychmanowicz,https://orcid.org/0000-0002-9689-7160,https://doi.org/10.24131/3724.180307,Dyspozycje osobiste a poczucie jakości życia u studentów w Polsce i na Ukrainie,2018-09,Edukacja
99,Anna Tychmanowicz,https://orcid.org/0000-0002-9689-7160,https://doi.org/10.17951/j.2018.31.1.149-168,"Centrality of Religiosity, Post-Critical Beliefs and Openness to International Career Among Students",2018-08-20,"Annales Universitatis Mariae Curie-Skłodowska, sectio J, Paedagogia-Psychologia"
100,Anna Tychmanowicz,https://orcid.org/0000-0002-9689-7160,https://doi.org/10.21697/sp.2017.17.1.01,Związki sprawczości i wspólnotowości z wybranymi miarami religijności u polskich katolików,2018-02-21,Studia Psychologica
