,name,orcid,link,title,date,journal
10,Łukasz Bola,https://orcid.org/0000-0003-3774-8664,https://doi.org/10.1038/s41598-017-17738-8,Structural reorganization of the early visual cortex following Braille training in sighted adults.,2017-12,Scientific reports
11,Łukasz Bola,https://orcid.org/0000-0003-3774-8664,https://doi.org/10.1073/pnas.1710492114,"Whether the hearing brain hears it or the deaf brain sees it, it's just the same.",2017-07,Proceedings of the National Academy of Sciences of the United States of America
12,Łukasz Bola,https://orcid.org/0000-0003-3774-8664,https://doi.org/10.1073/pnas.1609000114,Task-specific reorganization of the auditory cortex in deaf humans.,2017-01,Proceedings of the National Academy of Sciences of the United States of America
13,Anna Magdalena Chrzanowska,https://orcid.org/0000-0002-2412-4169,https://doi.org/10.1038/s41598-021-89289-y,"Response to novelty induced by change in size and complexity of familiar objects in Lister-Hooded rats, a follow-up of 2019 study",2021-12,Scientific Reports
14,Anna Magdalena Chrzanowska,https://orcid.org/0000-0002-2412-4169,https://doi.org/10.3390/ani11041068,Can the Hole–Board Test Predict a Rat’s Exploratory Behavior in a Free-Exploration Test?,2021-04,Animals
15,Amadeusz Dawid Citlak,https://orcid.org/0000-0001-6550-1891 ,https://doi.org/10.1080/09515089.2019.1647410,The problem of mind and mental acts in the perspective of psychology in the Lvov-Warsaw School,2019-09-26,Philosophical Psychology
16,Amadeusz Dawid Citlak,https://orcid.org/0000-0001-6550-1891 ,https://doi.org/10.1177/0084672421990754,Psychology of religion in the theories and research of the Lvov-Warsaw School (basic achievements and developments),2019-09-25,Archive for the Psychology of Religion
17,Amadeusz Dawid Citlak,https://orcid.org/0000-0001-6550-1891 ,https://doi.org/10.1037/hop0000029,Lvov-Warsaw School – the forgotten tradition of historical psychology,2019-08,History of Psychology
18,Amadeusz Dawid Citlak,https://orcid.org/0000-0001-6550-1891 ,https://doi.org/10.1007/s10943-021-01241-6,The Psychology of the Pursuit for a Sense of Power and Structural Patterns of Biblical Social Relations,2019-07-15,Journal of Religion and Health
19,Amadeusz Dawid Citlak,https://orcid.org/0000-0001-6550-1891 ,https://doi.org/10.18290/rpsych20232-1,Group Conflicts in Light of the Cratism Theory (Psycholinguistic Analysis),2019-07-08,Annals of Psychology / Roczniki Psychologiczne
20,Amadeusz Dawid Citlak,https://orcid.org/0000-0001-6550-1891 ,https://doi.org/10.7366/1896180020163904,O empirycznym wykorzystaniu teorii kratyzmu W. Witwickiego,2019-07-05,Psychologia Społeczna
21,Amadeusz Dawid Citlak,https://orcid.org/0000-0001-6550-1891 ,https://doi.org/10.19195/2300-7249.40.4.1,Psychologiczne i językowe uprzedmiotowienie obcych (stereotypizacja i dehumanizacja wrogów),2018-03,Studia nad Autorytaryzmem i Totalitaryzmem
22,Amadeusz Dawid Citlak,https://orcid.org/0000-0001-6550-1891 ,empty,Dehumanizacja – patologia czy permanentny stan ludzkiego umysłu? Spojrzenie z perspektywy psychologii poznania społecznego ,2018-02-09,"Studia nad autorytaryzmem i totalitaryzmem,"
23,Amadeusz Dawid Citlak,https://orcid.org/0000-0001-6550-1891 ,https://doi.org/10.19195/2300-7249.41.4.6,Psychologiczne uwarunkowania aktów dehumanizacji,2018-01-28,Studia nad Autorytaryzmem i Totalitaryzmem
24,Amadeusz Dawid Citlak,https://orcid.org/0000-0001-6550-1891 ,https://doi.org/10.31743/biban.10655,Beyond Depth Psychology – Biblical Discourse in the Light of Social Scientific Criticism,2018-01-03,The Biblical Annals
25,Amadeusz Dawid Citlak,https://orcid.org/0000-0001-6550-1891 ,https://doi.org/10.4467/20844077sr.19.018.11377,"Linguistic Image of the Jews in Early Christian Narrative as a Function of Inter Group Conflict  (Theoretical Background - 52/2, Text Analysis - 52/3)",2018-01-02,Studia Religiologica
26,Ewa Domaradzka-Woropińska,https://orcid.org/0000-0003-4654-9851,https://doi.org/10.1016/j.paid.2020.110241,"BIS-dependent cognitive strategies mediate the relationship between BIS and positive, negative affect",2021,Personality and Individual Differences
27,Ewa Domaradzka-Woropińska,https://orcid.org/0000-0003-4654-9851,https://doi.org/10.1027/1614-0001/a000279,Structure of Affect in Types of Anxiety and Depression,2019,Journal of Individual Differences
28,Ewa Domaradzka-Woropińska,https://orcid.org/0000-0003-4654-9851,https://doi.org/10.24425/ppb.2019.126012,Types of anxiety and depression: toward overlapping and distinctive features in affective and attentional functioning,2019,Polish Psychological Bulletin
29,Ewa Domaradzka-Woropińska,https://orcid.org/0000-0003-4654-9851,https://doi.org/10.1016/j.psyneuen.2019.05.027,"Chronotype, social jetlag and sleep loss in relation to sex steroids",2019-05,Psychoneuroendocrinology
30,Ewa Domaradzka-Woropińska,https://orcid.org/0000-0003-4654-9851,https://doi.org/10.3389/fpsyg.2018.00856,Cognitive emotion regulation strategies in anxiety and depression understood as types of personality,2018,Frontiers in Psychology
31,Ewa Domaradzka-Woropińska,https://orcid.org/0000-0003-4654-9851,empty,To Bridge the Chasm Between Personality Psychology and Clinical Psychology: Some Insights from the Systemic Perspective,2018,European Journal of Personality
32,Ewa Domaradzka-Woropińska,https://orcid.org/0000-0003-4654-9851,https://doi.org/10.3389/fpsyg.2017.02376,Types of anxiety and depression: Theoretical assumptions and development of the anxiety and depression questionnaire,2018,Frontiers in Psychology
33,Ewa Domaradzka-Woropińska,https://orcid.org/0000-0003-4654-9851,https://doi.org/10.1002/per.2174,Open Peer Commentary and Author's Response,2018-09,European Journal of Personality
34,Ewa Domaradzka-Woropińska,https://orcid.org/0000-0003-4654-9851,https://doi.org/10.24425/119495,Performance anxiety: the need for an integrative approach,2018-07-15,Polish Psychological Bulletin
35,Ewa Domaradzka-Woropińska,https://orcid.org/0000-0003-4654-9851,https://doi.org/10.3389/fpsyg.2017.01365,Deadly attraction - attentional bias toward preferred cigarette brand in smokers,2017,Frontiers in Psychology
36,Ewa Domaradzka-Woropińska,https://orcid.org/0000-0003-4654-9851,https://doi.org/10.1002/per.2128,Open Peer Commentary and Authors' Response,2017-09,European Journal of Personality
37,Ewa Domaradzka-Woropińska,https://orcid.org/0000-0003-4654-9851,https://doi.org/10.1016/j.paid.2016.12.054,Construct validity of the Polish version of the reinforcement sensitivity theory-personality questionnaire,2017-04,Personality and Individual Differences
38,Ewa Domaradzka-Woropińska,https://orcid.org/0000-0003-4654-9851,https://doi.org/10.1080/02699931.2017.1295026,Attentional processing of emotional material in types of anxiety and depression,2017-03-08,Cognition and Emotion
39,Małgorzata Iwona Draps,https://orcid.org/0000-0003-2760-7796,https://doi.org/10.1556/2006.2021.00056,An empirical study of affective and cognitive functions in Compulsive Sexual Behavior Disorder,2021-10-05,Journal of Behavioral Addictions
40,Małgorzata Iwona Draps,https://orcid.org/0000-0003-2760-7796,https://doi.org/10.1016/j.neuroimage.2020.117544,Functional reorganization of the reading network in the course of foreign language acquisition,2021-02,NeuroImage
41,Małgorzata Iwona Draps,https://orcid.org/0000-0003-2760-7796,https://doi.org/10.1556/2006.7.2018.33,"""Pornographic binges"" as a key characteristic of males seeking treatment for compulsive sexual behaviors: Qualitative and quantitative 10-week-long diary assessment.",2018-06,Journal of behavioral addictions
42,Małgorzata Iwona Draps,https://orcid.org/0000-0003-2760-7796,https://doi.org/10.1017/s0033291717003385,Brain correlates of recognition of communicative interactions from biological motion in schizophrenia.,2017-11,Psychological medicine
43,Małgorzata Iwona Draps,https://orcid.org/0000-0003-2760-7796,https://doi.org/10.1038/npp.2017.78,Can Pornography be Addictive? An fMRI Study of Men Seeking Treatment for Problematic Pornography Use.,2017-09,Neuropsychopharmacology : official publication of the American College of Neuropsychopharmacology
44,Małgorzata Iwona Draps,https://orcid.org/0000-0003-2760-7796,https://doi.org/10.1016/j.ijpsycho.2017.04.006,Patterns of brain and cardiovascular activation while solving rule-discovery and rule-application numeric tasks.,2017-07,International journal of psychophysiology : official journal of the International Organization of Psychophysiology
45,Małgorzata Iwona Draps,https://orcid.org/0000-0003-2760-7796,https://doi.org/10.1038/s41598-017-00565-2,Social cognition in neuropsychiatric populations: a comparison of theory of mind in schizophrenia and mesial temporal lobe epilepsy.,2017-03,Scientific reports
46,Małgorzata Anna Fajkowska,https://orcid.org/0000-0002-4418-2294,https://doi.org/10.1111/jopy.12314,Personality Traits: Hierarchically Organized Systems,2018-02,Journal of Personality
47,Małgorzata Anna Fajkowska,https://orcid.org/0000-0002-4418-2294,https://doi.org/10.1111/jopy.12335,Status of the Trait Concept in Contemporary Personality Psychology: Are the Old Questions Still the Burning Questions?,2018-02,Journal of Personality
48,Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1007/s00406-019-01065-2,The role of expectancies and emotional load in false auditory perceptions among patients with schizophrenia spectrum disorders,2021-06-06,European Archives of Psychiatry and Clinical Neuroscience
49,Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1111/eip.12925,"Effects of traumatic life events, cognitive biases and variation in dopaminergic genes on psychosis proneness",2021-04-30,Early Intervention in Psychiatry
50,Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1093/schbul/sbaa125,"Toward a Complex Network of Risks for Psychosis: Combining Trauma, Cognitive Biases, Depression, and Psychotic-like Experiences on a Large Sample of Young Adults",2021-03-16,Schizophrenia Bulletin
51,Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1080/14459795.2020.1808045,The dimensional structure of the Yale-Brown Obsessive-Compulsive Scale for Pathological Gambling: functional differences between true compulsions and compulsive behavior,2021-01-02,International Gambling Studies
52,Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1016/j.concog.2019.102845,The neurophenomenology of early psychosis: An integrative empirical study,2020,Consciousness and Cognition
53,Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1192/j.eurpsy.2020.103,"Effects of interactions between variation in dopaminergic genes, traumatic life events, and anomalous self-experiences on psychosis proneness: Results from a cross-sectional study in a nonclinical sample",2020-11-20,European Psychiatry
54,Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1111/eip.12891,Shortcomings of calculating risk for psychosis: Critical remarks on predictive modelling in psychosis risk research,2020-04,Early Intervention in Psychiatry
55,Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1192/j.eurpsy.2020.31,"The interplay between childhood trauma, cognitive biases, and cannabis use on the risk of psychosis in nonclinical young adults in Poland",2020-03-23,European Psychiatry
56,Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1002/mpr.1809,"Prevalence, dimensionality and clinical relevance of self‐disturbances and psychotic‐like experiences in Polish young adults: a latent class analysis approach.",2020-03-05,International Journal of Methods in Psychiatric Research
57,Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1111/eip.12829,"Mediating role of cognitive biases, resilience and depressive symptoms in the relationship between childhood trauma and psychotic‐like experiences in young adults",2020-02-17,Early Intervention in Psychiatry
58,Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1017/s0033291718004026,"The interplay between childhood trauma, cognitive biases, psychotic-like experiences and depression and their additive impact on predicting lifetime suicidal behavior in young adults",2020-01-10,Psychological Medicine
59,Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1016/j.psychres.2019.01.044,A combination of self-disturbances and psychotic-like experiences. A cluster analysis study on a non-clinical sample in Poland,2019,Psychiatry Research
60,Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1093/schbul/sby156,A Cross-National Investigation of Hallucination-Like Experiences in 10 Countries: The E-CLECTIC Study,2019,Schizophrenia Bulletin
61,Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1016/j.psychres.2018.12.023,Cognitive mechanisms of alexithymia in schizophrenia: Investigating the role of basic neurocognitive functioning and cognitive biases,2019,Psychiatry Research
62,Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1016/j.schres.2018.11.034,Mediating role of aberrant salience and self-disturbances for the relationship between childhood trauma and psychotic-like experiences in the general population,2019,Schizophrenia Research
63,Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1016/j.jad.2019.05.008,Resilience and cognitive biases mediate the relationship between early exposure to traumatic life events and depressive symptoms in young adults,2019,Journal of Affective Disorders
64,Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1002/wps.20597,Testing a neurophenomenological model of basic self disturbance in early psychosis,2019,World Psychiatry
65,Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1016/j.eurpsy.2018.11.009,The mediating role of borderline personality features in the relationship between childhood trauma and psychotic-like experiences in a sample of help-seeking non-psychotic adolescents and young adults,2019,European Psychiatry
66,Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1016/j.psychres.2019.01.035,The relationship between jumping to conclusions and neuropsychological functioning in schizophrenia,2019,Psychiatry Research
67,Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1111/eip.12711,The construct validity of the Inventory of Psychotic‐Like Anomalous Self‐Experiences (IPASE) as a measure of minimal self‐disturbance: Preliminary data,2019-06-03,Early Intervention in Psychiatry
68,Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1080/13546805.2019.1611551,The impact of social and sensory stress on cognitive biases and delusions in schizophrenia,2019-05-04,Cognitive Neuropsychiatry
69,Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1007/s12144-018-0011-8,Experience-based knowledge increases confidence in discriminating our memories,2018,Current Psychology
70,Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1016/j.eurpsy.2017.09.003,Impaired action self-monitoring and cognitive confidence among ultra-high risk for psychosis and first-episode psychosis patients,2018,European Psychiatry
71,Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1007/s12035-017-0708-y,Interactions Between Variation in Candidate Genes and Environmental Factors in the Etiology of Schizophrenia and Bipolar Disorder: a Systematic Review,2018,Molecular Neurobiology
72,Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1016/j.psychres.2017.11.009,"Self-disturbances, cognitive biases and insecure attachment as mechanisms of the relationship between traumatic life events and psychotic-like experiences in non-clinical adults – A path analysis",2018,Psychiatry Research
73,Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1016/j.schres.2017.05.042,Self-reported cognitive distortions in the psychosis continuum: A Polish 18-item version of the Davos Assessment of Cognitive Biases Scale (DACOBS-18),2018,Schizophrenia Research
74,Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1016/j.schres.2017.07.023,The role of self-disturbances and cognitive biases in the relationship between traumatic life events and psychosis proneness in a non-clinical sample,2018,Schizophrenia Research
75,Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1037/abn0000262,A new paradigm to measure probabilistic reasoning and a possible answer to the question why psychosis-prone individuals jump to conclusions,2017,Journal of Abnormal Psychology
76,Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1016/j.rmed.2017.04.011,Agoraphobic avoidance predicts emotional distress and increased physical concerns in chronic obstructive pulmonary disease,2017,Respiratory Medicine
77,Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1080/17522439.2017.1300186,Do specific metacognitive training modules lead to specific cognitive changes among patients diagnosed with schizophrenia? A single module effectiveness pilot study,2017,Psychosis
78,Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,empty,Psychologiczne mechanizmy powstawania urojeń,2017,Psychiatria
79,Łukasz Gawęda,https://orcid.org/0000-0001-6578-1846 ,https://doi.org/10.1016/j.jbtep.2016.08.003,The relationship between cognitive biases and psychological dimensions of delusions: The importance of jumping to conclusions,2017,Journal of Behavior Therapy and Experimental Psychiatry
80,Mateusz Kazimierz Gola,https://orcid.org/0000-0002-9691-1102,https://doi.org/10.1111/add.15272,"Frequency of use, moral incongruence and religiosity and their relationships with self‐perceived addiction to pornography, internet use, social networking and online gaming",2021-04-06,Addiction
81,Mateusz Kazimierz Gola,https://orcid.org/0000-0002-9691-1102,https://doi.org/10.2147/ndt.s221540,<p>Spotlight on Compulsive Sexual Behavior Disorder: A Systematic Review of Research on Women</p>,2020-09,Neuropsychiatric Disease and Treatment
82,Mateusz Kazimierz Gola,https://orcid.org/0000-0002-9691-1102,https://doi.org/10.1037/abn0000501,Moral incongruence and compulsive sexual behavior: Results from cross-sectional interactions and parallel growth curve analyses.,2020-04,Journal of Abnormal Psychology
83,Mateusz Kazimierz Gola,https://orcid.org/0000-0002-9691-1102,https://doi.org/10.1088/1741-2552/ab21f2,A comparative evaluation of signal quality between a research-grade and a wireless dry-electrode mobile EEG system,2019-09-19,Journal of Neural Engineering
84,Mateusz Kazimierz Gola,https://orcid.org/0000-0002-9691-1102,https://doi.org/10.1007/s10508-018-1167-x,The Proof of the Pudding Is in the Tasting: Data Are Needed to Test Models and Hypotheses Related to Compulsive Sexual Behaviors,2018-07-20,Archives of Sexual Behavior
85,Katarzyna Hamer-Den Heyer,https://orcid.org/0000-0003-1964-7763 ,https://doi.org/10.1177/1368430221992114,Stand out of my sunlight: The mediating role of climate change conspiracy beliefs in the relationship between national collective narcissism and acceptance of climate science,2021-07,Group Processes & Intergroup Relations
86,Katarzyna Hamer-Den Heyer,https://orcid.org/0000-0003-1964-7763 ,https://doi.org/10.1002/ijop.12678,Identification with all humanity—A test of the factorial structure and measurement invariance of the scale in five countries,2021-02-08,International Journal of Psychology
87,Katarzyna Hamer-Den Heyer,https://orcid.org/0000-0003-1964-7763 ,https://doi.org/10.1016/j.ijintrcl.2020.08.007,Seeing the human in everyone: Multicultural experiences predict more positive intergroup attitudes and humanitarian helping through identification with all humanity,2020,International Journal of Intercultural Relations
88,Katarzyna Hamer-Den Heyer,https://orcid.org/0000-0003-1964-7763 ,https://doi.org/10.1016/j.ijintrel.2020.08.007,Seeing the human in everyone: Multicultural experiences predict more positive intergroup attitudes and humanitarian helping through identification with all humanity,2020-11,International Journal of Intercultural Relations
89,Katarzyna Hamer-Den Heyer,https://orcid.org/0000-0003-1964-7763 ,https://doi.org/10.1016/j.paid.2018.12.019,What lies beneath? Predictors of identification with all humanity,2019-04,Personality and Individual Differences
90,Katarzyna Hamer-Den Heyer,https://orcid.org/0000-0003-1964-7763 ,https://doi.org/10.1111%2Fpops.12572,Global Human Identification and Citizenship: A Review of Psychological Studies,2019-03-20,Political Psychology
91,Katarzyna Hamer-Den Heyer,https://orcid.org/0000-0003-1964-7763 ,https://doi.org/10.1016/j.paid.2018.03.052,Between universalistic and defensive forms of group attachment. The indirect effects of national identification on intergroup forgiveness,2018,Personality and Individual Differences
92,Katarzyna Hamer-Den Heyer,https://orcid.org/0000-0003-1964-7763 ,https://doi.org/10.1177/1069397118816939,"What Is an “Ethnic Group” in Ordinary People’s Eyes? Different Ways of Understanding It Among American, British, Mexican, and Polish Respondents",2018,Cross-Cultural Research
93,Katarzyna Hamer-Den Heyer,https://orcid.org/0000-0003-1964-7763 ,empty,"Multiple social identifications and their relation to life satisfaction, physical well-being, and feeling of discrimination in the cross-cultural context",2017,Fides et Ratio
94,Katarzyna Hamer-Den Heyer,https://orcid.org/0000-0003-1964-7763 ,https://doi.org/10.1016/j.paid.2016.09.058,“Humanum ignoscere est”. The relationship of national and supranational identifications with intergroup forgiveness,2017,Personality and Individual Differences
95,Krzysztof Kaniasty,https://orcid.org/0000-0003-4492-2843,https://doi.org/10.1002/jts.22629,"Mastery, Social Support, and Sense of Community as Protective Resources Against Psychological Distress Among Israelis Exposed to Prolonged Rocket Attacks",2021-06-21,Journal of Traumatic Stress
96,Krzysztof Kaniasty,https://orcid.org/0000-0003-4492-2843,https://doi.org/10.1037/tra0000981,Personal mastery and community dedication as mediators of the association of trauma exposure with PTSS and PTG.,2021-02,"Psychological Trauma: Theory, Research, Practice, and Policy"
97,Jakub Kryś,https://orcid.org/0000-0003-0365-423X,https://doi.org/10.1080/17439760.2020.1858332,Societal emotional environments and cross-cultural differences in life satisfaction: A forty-nine country study,2021-06-30,The Journal of Positive Psychology
98,Jakub Kryś,https://orcid.org/0000-0003-0365-423X,https://doi.org/10.1007/s10902-020-00311-y,Personal Life Satisfaction as a Measure of Societal Happiness is an Individualistic Presumption: Evidence from Fifty Countries,2020,Journal of Happiness Studies
99,Jakub Kryś,https://orcid.org/0000-0003-0365-423X,https://doi.org/10.1080/21711976.2020.1734399,The role of urbanization of place of living in the relation between individual features and happiness (El papel del desarrollo urbanístico del lugar de residencia en la relación entre las características individuales y la felicidad),2020,Psyecology
100,Jakub Kryś,https://orcid.org/0000-0003-0365-423X,https://doi.org/10.1177/1354067x19868146,Psychologizing indexes of societal progress: Accounting for cultural diversity in preferred developmental pathways,2019-08-13,Culture & Psychology
101,Jakub Kryś,https://orcid.org/0000-0003-0365-423X,https://doi.org/10.1111/ajsp.12364,Putting the “we” into well‐being: Using collectivism‐themed measures of well‐being attenuates well‐being's association with individualism,2019-04-29,Asian Journal of Social Psychology
102,Jakub Kryś,https://orcid.org/0000-0003-0365-423X,https://doi.org/10.1007/s12144-019-00249-2,Family well-being is valued more than personal well-being: A four-country study,2019-04-27,Current Psychology
103,Jakub Kryś,https://orcid.org/0000-0003-0365-423X,https://doi.org/10.1080%2F02680939.2019.1576923,‘Better policies for better lives’?: constructive critique of the OECD’s (mis)measure of student well-being,2019-02-18,Journal of Education Policy
104,Jakub Kryś,https://orcid.org/0000-0003-0365-423X,https://doi.org/10.1002/ijop.12420,Catching up with wonderful women: The women-are-wonderful effect is smaller in more gender egalitarian societies,2017,International Journal of Psychology
105,Jakub Kryś,https://orcid.org/0000-0003-0365-423X,https://doi.org/10.1515/humor-2016-0087,"Punches or punchlines? Honor, face, and dignity cultures encourage different reactions to provocation ",2017,HUMOR International Journal of Humor Research
106,Jakub Kryś,https://orcid.org/0000-0003-0365-423X,https://doi.org/10.1037/str0000070,The Role of Organizational and Spouse Support in Solving Work-Life Conflict Among Migrants.,2017,International Journal of Stress Management
107,Anna Kwiatkowska,https://orcid.org/0000-0002-5867-7079 ,https://doi.org/10.1016/j.paid.2020.110540,"The link between ego-resiliency, social support, SARS-CoV-2 anxiety and trauma effects. Polish adaptation of the Coronavirus Anxiety Scale",2021-03,Personality and Individual Differences
108,Klaudia Ewa Modlińska,https://orcid.org/0000-0002-2161-9019,https://doi.org/10.3390/foods10102420,Relationship between Acceptance of Insects as an Alternative to Meat and Willingness to Consume Insect-Based Food—A Study on a Representative Sample of the Polish Population,2021-10-13,Foods
109,Klaudia Ewa Modlińska,https://orcid.org/0000-0002-2161-9019,https://doi.org/10.3390/ani11041068,Can the Hole–Board Test Predict a Rat’s Exploratory Behavior in a Free-Exploration Test?,2021-04-09,Animals
110,Klaudia Ewa Modlińska,https://orcid.org/0000-0002-2161-9019,https://doi.org/10.21769/bioprotoc.3485,Protocol for Measuring Free (Low-stress) Exploration in Rats,2020,BIO-PROTOCOL
111,Klaudia Ewa Modlińska,https://orcid.org/0000-0002-2161-9019,https://doi.org/10.1016/j.beproc.2020.104221,Variability of enriched environment does not enhance the enrichment effect on food neophobia in rats (Rattus norvegicus),2020-08,Behavioural Processes
112,Klaudia Ewa Modlińska,https://orcid.org/0000-0002-2161-9019,https://doi.org/10.3390/nu12092498,The Effect of Labelling and Visual Properties on the Acceptance of Foods Containing Insects,2020-08-19,Nutrients
113,Klaudia Ewa Modlińska,https://orcid.org/0000-0002-2161-9019,https://doi.org/10.3390/su12166292,"Gender Differences in Attitudes to Vegans/Vegetarians and Their Food Preferences, and Their Implications for Promoting Sustainable Dietary Patterns–A Systematic Review",2020-08-05,Sustainability
114,Klaudia Ewa Modlińska,https://orcid.org/0000-0002-2161-9019,https://doi.org/10.7554/elife.50651,"The Norway rat, from an obnoxious pest to a laboratory pet",2020-01-17,eLife
115,Klaudia Ewa Modlińska,https://orcid.org/0000-0002-2161-9019,https://doi.org/10.1016/j.beproc.2019.04.015,The impact of changeability of enriched environment on exploration in rats,2019,Behavioural Processes
116,Klaudia Ewa Modlińska,https://orcid.org/0000-0002-2161-9019,https://doi.org/10.1038/s41598-019-42924-1,Behavioural Response to the Environmental Changes of Various Types in Lister-Hooded Male Rats,2019-12,Scientific Reports
117,Klaudia Ewa Modlińska,https://orcid.org/0000-0002-2161-9019,https://doi.org/10.1371/journal.pone.0215348,Volumes of brain structures in captive wild-type and laboratory rats: 7T magnetic resonance in vivo automatic atlas-based study,2019-04-11,PLOS ONE
118,Klaudia Ewa Modlińska,https://orcid.org/0000-0002-2161-9019,https://doi.org/10.1007/s12565-018-0445-y,"Biological aspects of the tongue morphology of wild-captive WWCPS rats: a histological, histochemical and ultrastructural study",2018,Anatomical Science International
119,Klaudia Ewa Modlińska,https://orcid.org/0000-0002-2161-9019,https://doi.org/10.1016/j.physbeh.2018.06.009,Predator odor induced defensive behavior in wild and laboratory rats: A comparative study,2018,Physiology and Behavior
120,Klaudia Ewa Modlińska,https://orcid.org/0000-0002-2161-9019,https://doi.org/10.1016/j.beproc.2018.05.010,Social environment as a factor affecting exploration and learning in pre-juvenile rats,2018,Behavioural Processes
121,Klaudia Ewa Modlińska,https://orcid.org/0000-0002-2161-9019,https://doi.org/10.3390/nu10091301,Selected Psychological Aspects of Meat Consumption—A Short Review,2018-09-14,Nutrients
