,name,orcid,link,title,date,journal
10,Bibianna Beata Bałaj,https://orcid.org/0000000150667493,https://doi.org/10.5506/aphyspolb.49.2011,Multi-level explanations in neuroscience II: EEG spectral fingerprints and tensor decompositions for understanding brain activity - Initial results,2018,Acta Physica Polonica B
11,Bibianna Beata Bałaj,https://orcid.org/0000000150667493,https://doi.org/10.1080/24721840.2018.1486195,Selective Attention and Working Memory Under Spatial Disorientation in a Flight Simulator,2018,The International Journal of Aerospace Psychology
12,Bibianna Beata Bałaj,https://orcid.org/0000000150667493,https://doi.org/10.3357/amhp.5153.2018,Selective Auditory Attention and Spatial Disorientation Cues Effect on Flight Performance,2018,Aerospace Medicine and Human Performance
13,Bibianna Beata Bałaj,https://orcid.org/0000000150667493,empty,The impact of reading or listening to a contextual information relating to contemporary paintings on the evaluation by non-experts in the field of art,2018,
14,Joanna Anna Dreszer,https://orcid.org/0000000228092934 ,https://doi.org/10.31648/pp.7355,"Rozdzielczość czasowa, pamięć robocza a rodzaje błędów w Teście Matryc Ravena – badanie pilotażowe",2021-12-30,Przegląd Psychologiczny
15,Joanna Anna Dreszer,https://orcid.org/0000000228092934 ,https://doi.org/10.31648/przegldpsychologiczny.7885,Temporal resolution working memory and types of errors in the Raven’s Advanced Progressive Matrices Test – a pilot study,2021-12-30,Przegląd Psychologiczny
16,Joanna Anna Dreszer,https://orcid.org/0000000228092934 ,empty,Gait Analysis under Spatial Navigation Task in Elderly People—A Pilot Study,2021-01-01,Sensors
17,Joanna Anna Dreszer,https://orcid.org/0000000228092934 ,https://doi.org/10.1002/hbm.25162,Spatiotemporal complexity patterns of resting‐state bioelectrical activity explain fluid intelligence: Sex matters,2020-12,Human Brain Mapping
18,Joanna Anna Dreszer,https://orcid.org/0000000228092934 ,empty,Transition of the functional brain network related to increasing cognitive demands,2017-04-22,Human brain mapping
19,Michał Miłosz Główczewski,https://orcid.org/0000000174494232,https://doi.org/10.14746/rpeis.2019.81.2.11,Wiedza polskich sędziów i prokuratorów na temat psychologii zeznań naocznych świadków w świetle badania własnego,2019-06-28,"Ruch Prawniczy, Ekonomiczny i Socjologiczny"
20,Małgorzata Anna Gut,https://orcid.org/0000000165407192 ,https://doi.org/10.5114/nan.2018.81251,Komputerowe <I>versus</I> papierowe narzędzia oceny umiejętności matematycznych dzieci.,2018,Neuropsychiatria i Neuropsychologia
21,Małgorzata Anna Gut,https://orcid.org/0000000165407192 ,https://doi.org/10.15804/kimwe2018111,Znaczenie ruchu w edukacji matematycznej : ucieleśnione poznanie a kształtowanie się umysłowych reprezentacji liczb u dzieci.,2018,Kognitywistyka i Media w Edukacji
22,Kenneth Bo-Ingvar Holmqvist,https://orcid.org/0000-0003-1738-3207,https://doi.org/10.3758/s13428-020-01425-0,Evaluating three approaches to binary event-level agreement scoring. A reply to Friedman (2020),2021-02-23,Behavior Research Methods
23,Kenneth Bo-Ingvar Holmqvist,https://orcid.org/0000-0003-1738-3207,https://doi.org/10.1038/s41598-020-69807-0,Computational discrimination between natural images based on gaze during mental imagery,2020-12,Scientific Reports
24,Kenneth Bo-Ingvar Holmqvist,https://orcid.org/0000-0003-1738-3207,https://doi.org/10.16910/jemr.13.4.1,Teachers' gaze over space and time in a real-world classroom,2020-09-14,Journal of Eye Movement Research
25,Kenneth Bo-Ingvar Holmqvist,https://orcid.org/0000-0003-1738-3207,https://doi.org/10.3758/s13428-020-01414-3,Is apparent fixational drift in eye-tracking data due to filters or eyeball rotation?,2020-07,Behavior Research Methods
26,Kenneth Bo-Ingvar Holmqvist,https://orcid.org/0000-0003-1738-3207,https://doi.org/10.3758/s13428-020-01400-9,Characterizing gaze position signals and synthesizing noise during fixations in eye-tracking data,2020-05,Behavior Research Methods
27,Kenneth Bo-Ingvar Holmqvist,https://orcid.org/0000-0003-1738-3207,https://doi.org/10.3758/s13428-019-01342-x,"Brief communication: Three errors and two problems in a recent paper: gazeNet: End-to-end eye-movement event detection with deep neural networks (Zemblys, Niehorster, and Holmqvist, 2019)",2020-04,Behavior Research Methods
28,Kenneth Bo-Ingvar Holmqvist,https://orcid.org/0000-0003-1738-3207,https://doi.org/10.3758/s13428-020-01363-x,Small eye movements cannot be reliably measured by video-based P-CR eye-trackers,2020-03,Behavior Research Methods
29,Kenneth Bo-Ingvar Holmqvist,https://orcid.org/0000-0003-1738-3207,https://doi.org/10.16910/jemr.12.8.4,Dog eye movements are slower than human eye movements,2020-02-05,Journal of Eye Movement Research
30,Kenneth Bo-Ingvar Holmqvist,https://orcid.org/0000-0003-1738-3207,https://doi.org/10.3758/s13428-018-1133-5,gazeNet: End-to-end eye-movement event detection with deep neural networks,2018-10,Behavior Research Methods
31,Kenneth Bo-Ingvar Holmqvist,https://orcid.org/0000-0003-1738-3207,https://doi.org/10.3758/s13428-018-1127-3,Correction to: “Using machine learning to detect events in eye-tracking data”,2018-09,Behavior Research Methods
32,Kenneth Bo-Ingvar Holmqvist,https://orcid.org/0000-0003-1738-3207,https://doi.org/10.3758/s13428-017-0998-z,Threats to the validity of eye-movement research in psychology,2017,Behavior Research Methods
33,Kenneth Bo-Ingvar Holmqvist,https://orcid.org/0000-0003-1738-3207,https://doi.org/10.1167/17.10.222,Searching with and against each other,2017-08,Journal of Vision
34,Kenneth Bo-Ingvar Holmqvist,https://orcid.org/0000-0003-1738-3207,https://doi.org/10.3758/s13428-017-0860-3,Using machine learning to detect events in eye-tracking data,2017-02,Behavior Research Methods
35,Kenneth Bo-Ingvar Holmqvist,https://orcid.org/0000-0003-1738-3207,https://doi.org/10.3758/s13428-017-0863-0,What to expect from your remote eye-tracker when participants are unrestrained,2017-02,Behavior Research Methods
36,Lilianna Ewa Jarmakowska-Kostrzanowska,https://orcid.org/000000033644006X ,https://doi.org/10.31648/przegldpsychologiczny.7889,"Statistical power of a test – an analysis of a test’s power, its role in the research methodology and the interpretation of (non-)significance in a low- (high-) powered test",2021-12-30,Przegląd Psychologiczny
37,Tomasz Andrzej Jarmakowski-Kostrzanowski,https://orcid.org/0000000226800183,https://doi.org/10.5114/cipp.2021.105732,Social dominance orientation predicts lower moral condemnation of causing harm to animals,2021,Current Issues in Personality Psychology
38,Tomasz Andrzej Jarmakowski-Kostrzanowski,https://orcid.org/0000000226800183,https://doi.org/10.1080/01973533.2021.1967156,Why Do Immigrants Make Us More Authoritarian? The Impact of Direct and Normative Threat to Social Order from Outgroupers on Ingroup Authoritarianism,2021-08-23,Basic and Applied Social Psychology
39,Tomasz Andrzej Jarmakowski-Kostrzanowski,https://orcid.org/0000000226800183,https://doi.org/10.1177/2158244021989294,Liberals Versus Communitarians: Psychosocial Sources of the Conflict Over Democracy in Today’s Poland,2021-01,SAGE Open
40,Tomasz Andrzej Jarmakowski-Kostrzanowski,https://orcid.org/0000000226800183,https://doi.org/10.14656/pfp20200302,Fundament moralny świętości jako predyktor potępienia zachowań dotyczących traktowania własnego ciała.,2020,Polskie Forum Psychologiczne
41,Monika Zofia Lewandowska,https://orcid.org/0000000273543693 ,https://doi.org/10.1007/s12144-021-01540-x,Development of central auditory processes in Polish children and adolescents at the age from 7 to 16 years,2021-03-10,Current Psychology
42,Monika Zofia Lewandowska,https://orcid.org/0000000273543693 ,https://doi.org/10.3390/s21010270,Gait Analysis under Spatial Navigation Task in Elderly People—A Pilot Study,2021-01-03,Sensors
43,Monika Zofia Lewandowska,https://orcid.org/0000000273543693 ,https://doi.org/10.1002/hbm.25162,Spatiotemporal complexity patterns of resting‐state bioelectrical activity explain fluid intelligence: Sex matters,2020-12,Human Brain Mapping
44,Monika Zofia Lewandowska,https://orcid.org/0000000273543693 ,https://doi.org/10.1371/journal.pone.0236521,Electrophysiological correlates of focused attention on low- and high-distressed tinnitus,2020-08-05,PLOS ONE
45,Monika Zofia Lewandowska,https://orcid.org/0000000273543693 ,https://doi.org/10.1016/j.ijporl.2019.109625,Early general development and central auditory system maturation in children with cochlear implants – A case series,2019-11,International Journal of Pediatric Otorhinolaryngology
46,Monika Zofia Lewandowska,https://orcid.org/0000000273543693 ,https://doi.org/10.5603/pjnns.a2019.0035,Altered functional brain imaging in migraine patients: BOLD preliminary study in migraine with and without aura.,2019-08-23,Neurologia i neurochirurgia polska
47,Monika Zofia Lewandowska,https://orcid.org/0000000273543693 ,https://doi.org/10.5506/aphyspolb.49.2011,Multi-level Explanations in Neuroscience II: EEG Spectral Fingerprints and Tensor Decompositions for Understanding Brain Activity --- Initial Results,2018,Acta Physica Polonica B
48,Monika Zofia Lewandowska,https://orcid.org/0000000273543693 ,https://doi.org/10.3389/fnins.2018.00292,Abnormal Resting-State Quantitative Electroencephalogram in Children With Central Auditory Processing Disorder: A Pilot Study,2018-05-11,Frontiers in Neuroscience
49,Monika Zofia Lewandowska,https://orcid.org/0000000273543693 ,empty,The relationship between alpha burst activity and the default mode network.,2018-01-01,Acta neurobiologiae experimentalis
50,Monika Zofia Lewandowska,https://orcid.org/0000000273543693 ,https://doi.org/10.1016/j.heares.2017.09.012,Tonotopic organisation of the auditory cortex in sloping sensorineural hearing loss,2017-11,Hearing Research
51,Monika Zofia Lewandowska,https://orcid.org/0000000273543693 ,https://doi.org/10.1002/hbm.23621,Transition of the functional brain network related to increasing cognitive demands,2017-04,Human Brain Mapping
52,Monika Zofia Lewandowska,https://orcid.org/0000000273543693 ,https://doi.org/10.17431/901414,"Ocena zdolności do analizowania zdarzeń akustycznych w czasie - podstawy teoretyczne, dostępne testy",2017-03,Nowa Audiofonologia
53,Maria Antonina Lewicka,https://orcid.org/000000026060467X ,https://doi.org/10.18290/rpsych21242-2s,Essentialism in Environmental Psychology: Controversies and Evidence,2021-10-13,Roczniki Psychologiczne
54,Maria Antonina Lewicka,https://orcid.org/000000026060467X ,https://doi.org/10.1016/j.jenvp.2021.101600,The way we perceive a place implies who can live there: Essentialisation of place and attitudes towards diversity,2021-06,Journal of Environmental Psychology
55,Maria Antonina Lewicka,https://orcid.org/000000026060467X ,https://doi.org/10.1016/j.landurbplan.2020.103910,Affective map of Warsaw: Testing Alexander’s pattern language theory in an urban landscape,2020-12,Landscape and Urban Planning
56,Maria Antonina Lewicka,https://orcid.org/000000026060467X ,https://doi.org/10.1016/j.jenvp.2020.101514,“Re-placed” - Reconsidering relationships with place and lessons from a pandemic,2020-12,Journal of Environmental Psychology
57,Maria Antonina Lewicka,https://orcid.org/000000026060467X ,https://doi.org/10.1016/j.jenvp.2019.101318,On the essentialism of places: Between conservative and progressive meanings,2019-10,Journal of Environmental Psychology
58,Maria Antonina Lewicka,https://orcid.org/000000026060467X ,https://doi.org/10.1016/j.jenvp.2019.01.006,Between fixities and flows: Navigating place attachments in an increasingly mobile world,2019-02,Journal of Environmental Psychology
59,Maria Antonina Lewicka,https://orcid.org/000000026060467X ,https://doi.org/10.1080/15387216.2019.1574434,Uncompleted identity and its consequences: compensations and synergies in Ukrainian identifications,2018-05-04,Eurasian Geography and Economics
60,Maria Antonina Lewicka,https://orcid.org/000000026060467X ,https://doi.org/10.1016/j.jenvp.2017.03.014,The merits of teaching local history: Increased place attachment enhances civic engagement and social trust,2017-08,Journal of Environmental Psychology
61,Rafał Milner,https://orcid.org/0000-0003-3670-8265,https://doi.org/10.3390/brainsci10110894,No Change in Medial Olivocochlear Efferent Activity during an Auditory or Visual Task: Dual Evidence from Otoacoustic Emissions and Event-Related Potentials,2020-11,Brain Sciences
62,Rafał Milner,https://orcid.org/0000-0003-3670-8265,https://doi.org/10.1371/journal.pone.0236521,Electrophysiological correlates of focused attention on low- and high-distressed tinnitus,2020-08-05,PLOS ONE
63,Rafał Milner,https://orcid.org/0000-0003-3670-8265,https://doi.org/10.1016/j.ijporl.2019.109625,Early general development and central auditory system maturation in children with cochlear implants – A case series,2019-11,International Journal of Pediatric Otorhinolaryngology
64,Rafał Milner,https://orcid.org/0000-0003-3670-8265,https://doi.org/10.1016/j.ctcp.2019.04.003,Effect of yoga training on the tinnitus induced distress,2019-08,Complementary Therapies in Clinical Practice
65,Rafał Milner,https://orcid.org/0000-0003-3670-8265,https://doi.org/10.3389/fnins.2018.00292,Abnormal Resting-State Quantitative Electroencephalogram in Children With Central Auditory Processing Disorder: A Pilot Study,2018-05-11,Frontiers in Neuroscience
66,Rafał Milner,https://orcid.org/0000-0003-3670-8265,https://doi.org/10.7717/peerj.4199,Heightened visual attention does not affect inner ear function as measured by otoacoustic emissions,2017-12-21,PeerJ
67,Rafał Milner,https://orcid.org/0000-0003-3670-8265,empty,Terapia EEG Biofeedback dziewięcioletniego ucznia szkoły podstawowej z zespołem nadpobudliwości psychoruchowej i ośrodkowymi zaburzeniami przetwarzania słuchowego – studium przypadku ,2017-02-01,"Studia Pedagogiczne. Problemy społeczne, edukacyjne i artystyczne"
68,Joanna Weronika Płotnikowska,https://orcid.org/0000-0003-3963-0918,https://doi.org/10.1016/j.jecp.2021.105128,The coin that is most current is flattery? Stability and discontinuity of false praise-telling from 5 to 7 years of life,2021-07,Journal of Experimental Child Psychology
69,Joanna Weronika Płotnikowska,https://orcid.org/0000-0003-3963-0918,https://doi.org/10.1111/sode.12404,A new model of the development of deception: Disentangling the role of false‐belief understanding in deceptive ability,2019-09-09,Social Development
70,Julia Ewa Sikorska,https://orcid.org/0000000332620696 ,https://doi.org/10.1007/s10329-019-00772-7,"Reaction to the death of the oldest female in a group of chimpanzees at the Municipal Zoological Garden, Warsaw",2020-01,Primates
71,Julia Ewa Sikorska,https://orcid.org/0000000332620696 ,https://doi.org/10.1515/ppb-2017-0011,Brain Functional Asymmetry of Chimpanzees (Pan troglodytes): the Example of Auditory Laterality,2017-03-01,Polish Psychological Bulletin
72,Adam Tarnowski,https://orcid.org/0000-0001-6687-8420,https://doi.org/10.1007/s12144-018-9955-y,Are longer advertising slogans more dangerous? The influence of the length of ad slogans on drivers’ attention and motor behavior,2021,Current Psychology
73,Adam Tarnowski,https://orcid.org/0000-0001-6687-8420,https://doi.org/10.3233/bmr-200204,Balance and functional disorders in geriatric patients after total hip prosthesis removal,2021,Journal of back and musculoskeletal rehabilitation
74,Adam Tarnowski,https://orcid.org/0000-0001-6687-8420,empty,Balance and functional disorders in geriatric patients after total hip prosthesis removal.,2021,J. Back Musculoskelet. Rehabil.
75,Adam Tarnowski,https://orcid.org/0000-0001-6687-8420,https://doi.org/10.31648/pp.7837,Introduction,2021-12-22,Przegląd Psychologiczny
76,Adam Tarnowski,https://orcid.org/0000-0001-6687-8420,https://doi.org/10.31648/przegldpsychologiczny.7790,"The Test2Drive system in driver assessments: relationships between theory, law and practice",2021-12-22,Przegląd Psychologiczny
77,Adam Tarnowski,https://orcid.org/0000-0001-6687-8420,https://doi.org/10.1007/s12144-021-01488-y,Prognostic factors of post-traumatic stress disorder risk in patients with surgical treatment of hip acetabular fracture. Original study,2021-02-23,Current Psychology
78,Adam Tarnowski,https://orcid.org/0000-0001-6687-8420,https://doi.org/10.1080/10803548.2019.1690215,Assessment of work-related fatigue in Polish physiotherapists and of its effect on their diagnostic accuracy and physiotherapy planning,2020,International Journal of Occupational Safety and Ergonomics
79,Adam Tarnowski,https://orcid.org/0000-0001-6687-8420,empty,Postural stability and functional disorders in patients with loosened hip prosthesis,2020,Acta of bioengineering and biomechanics
80,Adam Tarnowski,https://orcid.org/0000-0001-6687-8420,https://doi.org/10.1016/j.knee.2020.06.014,Static balance assessment in patients with severe osteoarthritis of the knee,2020,Knee
81,Adam Tarnowski,https://orcid.org/0000-0001-6687-8420,https://doi.org/10.1016/j.jmpt.2019.03.002,Pregnancy-Related Pelvic Girdle Pain in Polish and Norwegian Women,2019,Journal of Manipulative and Physiological Therapeutics
82,Adam Tarnowski,https://orcid.org/0000-0001-6687-8420,https://doi.org/10.1016/j.jmpt.2018.04.002,Cross-cultural Adaptation of the Pelvic Girdle Questionnaire for the Polish Population,2018,Journal of Manipulative and Physiological Therapeutics
83,Adam Tarnowski,https://orcid.org/0000-0001-6687-8420,https://doi.org/10.1515/bhk-2018-0004,Paraspinal muscle hypotrophy and chronic discogenic low back pain,2018,Biomedical Human Kinetics
84,Adam Tarnowski,https://orcid.org/0000-0001-6687-8420,https://doi.org/10.12891/ceog4090.2018,Pregnancy-related lumbar and pelvic girdle pain in Polish women,2018,Clinical and Experimental Obstetrics and Gynecology
85,Adam Tarnowski,https://orcid.org/0000-0001-6687-8420,https://doi.org/10.3233/bmr-170976,Urinary incontinence due to lumbar spinal stenosis causing disability and lowering quality of life,2018,Journal of Back and Musculoskeletal Rehabilitation
86,Adam Tarnowski,https://orcid.org/0000-0001-6687-8420,https://doi.org/10.21091/mppa.2017.3029,Analysis of anteroposterior spinal curvatures in child violinists from music schools,2017,Medical Problems of Performing Artists
87,Adam Tarnowski,https://orcid.org/0000-0001-6687-8420,https://doi.org/10.3233/bmr-169700,Assessment of body parameters' symmetry in child violinists.,2017,Journal of back and musculoskeletal rehabilitation
88,Adam Tarnowski,https://orcid.org/0000-0001-6687-8420,https://doi.org/10.3389/fpsyg.2017.02215,"When sugar-coated words taste dry: The relationship between gender, anxiety, and response to irony",2017,Frontiers in Psychology
89,Maciej Piotr Trojan,https://orcid.org/0000-0002-8589-4175,https://doi.org/10.1007/s10329-019-00772-7,"Reaction to the death of the oldest female in a group of chimpanzees at the Municipal Zoological Garden, Warsaw",2020-01-15,Primates
90,Maciej Piotr Trojan,https://orcid.org/0000-0002-8589-4175,https://doi.org/10.1515/ppb-2017-0011,Brain Functional Asymmetry of Chimpanzees (Pan troglodytes): The Example of Auditory Laterality,2017,Polish Psychological Bulletin
91,Joanna Kamilla Ulatowska,https://orcid.org/0000000222215518,empty,Indirect and Unconscious Deception Detection: Too Soon to Give Up?,2021-05-26,Frontiers in Psychology
92,Joanna Kamilla Ulatowska,https://orcid.org/0000000222215518,https://doi.org/10.5406/amerjpsyc.133.1.0049,Does Test Type Influence False Recognition in the DRM Paradigm? Comparison of the Yes/No Recognition Test and Two-Alternative Forced-Choice Test,2020,The American Journal of Psychology
93,Joanna Kamilla Ulatowska,https://orcid.org/0000000222215518,https://doi.org/10.1080/13218719.2020.1733697,Lie detection accuracy and beliefs about cues to deception in adult children of alcoholics,2020-05-03,"Psychiatry, Psychology and Law"
94,Joanna Kamilla Ulatowska,https://orcid.org/0000000222215518,https://doi.org/10.1007/s12144-019-00492-7,The DRM paradigm in sign language: An investigation of associative memory errors in deaf and hearing signers,2019-12-03,Current Psychology
95,Joanna Kamilla Ulatowska,https://orcid.org/0000000222215518,https://doi.org/10.1016/j.erap.2019.03.004,The effect of presentation format and encoding strategy on associative memory distortion,2019-03,European Review of Applied Psychology
96,Joanna Kamilla Ulatowska,https://orcid.org/0000000222215518,https://doi.org/10.1111/lcrp.12116,Accuracy of indirect method in detection of false intent,2018-02,Legal and Criminological Psychology
97,Joanna Kamilla Ulatowska,https://orcid.org/0000000222215518,https://doi.org/10.21909/sp.2017.04.744,Be Careful What You Wish For! Desired and Actual Behavior Inconsistency in Frustrating and Provoking Situations as Predictors of Depression,2017,Studia Psychologica
98,Joanna Kamilla Ulatowska,https://orcid.org/0000000222215518,empty,Factors affecting eyewitness accuracy  according to Polish and Italian law students,2017,Problems of Forensic Sciences / Z Zagadnień Nauk Sądowych
99,Joanna Kamilla Ulatowska,https://orcid.org/0000000222215518,https://doi.org/10.12740/pp/62770,Recovered Memories in Clinical Practice: A Research Review,2017-08-29,Psychiatria Polska
100,Joanna Kamilla Ulatowska,https://orcid.org/0000000222215518,https://doi.org/10.1080/01443410.2016.1231297,Teachers’ beliefs about cues to deception and the ability to detect deceit,2017-03-16,Educational Psychology
101,Adrian Dominik Wójcik,https://orcid.org/0000000270736019 ,https://doi.org/10.1177/13684302211038058,Can ingroup love harm the ingroup? Collective narcissism and objectification of ingroup members,2021,Group Processes and Intergroup Relations
102,Adrian Dominik Wójcik,https://orcid.org/0000000270736019 ,https://doi.org/10.1177/1368430220959451,National narcissism and support for voluntary vaccination policy: The mediating role of vaccination conspiracy beliefs,2021,Group Processes and Intergroup Relations
103,Adrian Dominik Wójcik,https://orcid.org/0000000270736019 ,https://doi.org/10.1007/s10508-021-02090-w,Increase in the Prevalence of Online Pornography Use: Objective Data Analysis from the Period Between 2004 and 2016 in Poland,2021-11-08,Archives of Sexual Behavior
104,Adrian Dominik Wójcik,https://orcid.org/0000000270736019 ,https://doi.org/10.1080/03623319.2021.1986320,‘The left is right’: Left and right political orientation across Eastern and Western Europe,2021-10-14,The Social Science Journal
105,Adrian Dominik Wójcik,https://orcid.org/0000000270736019 ,https://doi.org/10.1016/j.jenvp.2021.101576,"Words not deeds: National narcissism, national identification, and support for greenwashing versus genuine proenvironmental campaigns",2021-04,Journal of Environmental Psychology
106,Adrian Dominik Wójcik,https://orcid.org/0000000270736019 ,https://doi.org/10.32872/spb.v14i2.37842,"Place, Collective Memory and Environment – An Introduction to a Festschrift in Honor of Maria Lewicka",2019,Social Psychological Bulletin
107,Adrian Dominik Wójcik,https://orcid.org/0000000270736019 ,https://doi.org/10.1016/j.jenvp.2018.08.009,Cutting the forest down to save your face : narcissistic national identification predicts support for anti-conservation policies.,2018,Journal of Environmental Psychology
108,Adrian Dominik Wójcik,https://orcid.org/0000000270736019 ,https://doi.org/10.1177/0146167218757456,"Power Corrupts, but Control Does Not: What Stands Behind the Effects of Holding High Positions",2018-02,Personality and Social Psychology Bulletin
109,Adrian Dominik Wójcik,https://orcid.org/0000000270736019 ,https://doi.org/10.3389/fpsyg.2017.00607,"Commentary: Why do you believe in god? Relationships between religious belief, analytic thinking, mentalizing and moral concern",2017,Frontiers in Psychology
110,Adrian Dominik Wójcik,https://orcid.org/0000000270736019 ,https://doi.org/10.1037/ort0000302,Visiting Auschwitz: Evidence of Secondary Traumatization Among High School Students.,2017-11,American Journal of Orthopsychiatry
111,Adrian Dominik Wójcik,https://orcid.org/0000000270736019 ,https://doi.org/10.1037/neu0000379,The nature of the relationship between neurocognition and theory of mind impairments in stroke patients.,2017-09,Neuropsychology
